date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2022-04-02,Hammarby,Helsingborg,2,1,,,,,,,,,,,,,,,1.4,4.89,7.17,,,,,,,,SWE,2022
2022-04-02,Hacken,AIK,4,2,,,,,,,,,,,,,,,2.5,3.13,2.94,,,,,,,,SWE,2022
2022-04-03,Goteborg,Varnamo,2,1,,,,,,,,,,,,,,,1.76,3.51,4.89,,,,,,,,SWE,2022
2022-04-03,Sirius,Sundsvall,2,1,,,,,,,,,,,,,,,1.69,3.91,4.78,,,,,,,,SWE,2022
2022-04-03,Kalmar,Malmo FF,0,1,,,,,,,,,,,,,,,4.28,3.47,1.86,,,,,,,,SWE,2022
2022-04-03,Norrkoping,Varberg,0,1,,,,,,,,,,,,,,,1.84,3.48,4.39,,,,,,,,SWE,2022
2022-04-04,Elfsborg,Mjallby,0,2,,,,,,,,,,,,,,,1.58,4.09,5.47,,,,,,,,SWE,2022
2022-04-04,Djurgarden,Degerfors,3,1,,,,,,,,,,,,,,,1.38,4.96,7.46,,,,,,,,SWE,2022
2022-04-09,Sundsvall,Hammarby,1,5,,,,,,,,,,,,,,,5.03,4.1,1.62,,,,,,,,SWE,2022
2022-04-09,Degerfors,Hacken,1,2,,,,,,,,,,,,,,,2.71,3.47,2.49,,,,,,,,SWE,2022
2022-04-10,Helsingborg,Goteborg,0,1,,,,,,,,,,,,,,,2.97,3.14,2.45,,,,,,,,SWE,2022
2022-04-10,Varberg,Kalmar,0,3,,,,,,,,,,,,,,,2.76,2.92,2.8,,,,,,,,SWE,2022
2022-04-10,AIK,Norrkoping,1,0,,,,,,,,,,,,,,,1.97,3.34,3.94,,,,,,,,SWE,2022
2022-04-10,Mjallby,Djurgarden,1,0,,,,,,,,,,,,,,,3.33,3.15,2.25,,,,,,,,SWE,2022
2022-04-11,Varnamo,Sirius,0,0,,,,,,,,,,,,,,,2.22,3.38,3.18,,,,,,,,SWE,2022
2022-04-11,Malmo FF,Elfsborg,1,1,,,,,,,,,,,,,,,1.57,4.12,5.52,,,,,,,,SWE,2022
2022-04-15,Hammarby,Mjallby,2,0,,,,,,,,,,,,,,,1.57,4.07,5.63,,,,,,,,SWE,2022
2022-04-16,Djurgarden,Norrkoping,2,1,,,,,,,,,,,,,,,2.04,3.53,3.52,,,,,,,,SWE,2022
2022-04-16,Varberg,Sundsvall,2,0,,,,,,,,,,,,,,,1.91,3.42,4.13,,,,,,,,SWE,2022
2022-04-17,Kalmar,Degerfors,2,0,,,,,,,,,,,,,,,1.79,3.7,4.39,,,,,,,,SWE,2022
2022-04-17,Malmo FF,AIK,3,0,,,,,,,,,,,,,,,1.72,3.5,5.24,,,,,,,,SWE,2022
2022-04-17,Elfsborg,Varnamo,4,1,,,,,,,,,,,,,,,1.54,4.23,5.75,,,,,,,,SWE,2022
2022-04-17,Hacken,Goteborg,0,2,,,,,,,,,,,,,,,1.96,3.52,3.77,,,,,,,,SWE,2022
2022-04-17,Sirius,Helsingborg,1,0,,,,,,,,,,,,,,,2.24,3.42,3.13,,,,,,,,SWE,2022
2022-04-20,AIK,Varberg,1,0,,,,,,,,,,,,,,,1.53,3.82,6.94,,,,,,,,SWE,2022
2022-04-20,Goteborg,Djurgarden,1,1,,,,,,,,,,,,,,,2.88,3.08,2.56,,,,,,,,SWE,2022
2022-04-20,Mjallby,Sirius,3,0,,,,,,,,,,,,,,,1.76,3.51,4.84,,,,,,,,SWE,2022
2022-04-20,Norrkoping,Hacken,1,1,,,,,,,,,,,,,,,2.03,3.64,3.4,,,,,,,,SWE,2022
2022-04-20,Sundsvall,Kalmar,1,0,,,,,,,,,,,,,,,3.43,3.34,2.13,,,,,,,,SWE,2022
2022-04-21,Degerfors,Hammarby,0,1,,,,,,,,,,,,,,,4.85,4.21,1.63,,,,,,,,SWE,2022
2022-04-21,Helsingborg,Elfsborg,1,0,,,,,,,,,,,,,,,4.8,3.84,1.7,,,,,,,,SWE,2022
2022-04-21,Varnamo,Malmo FF,0,0,,,,,,,,,,,,,,,5.53,3.91,1.61,,,,,,,,SWE,2022
2022-04-24,AIK,Djurgarden,1,0,,,,,,,,,,,,,,,2.05,3.16,3.94,,,,,,,,SWE,2022
2022-04-24,Varberg,Mjallby,0,0,,,,,,,,,,,,,,,2.49,2.86,3.24,,,,,,,,SWE,2022
2022-04-24,Helsingborg,Hacken,1,1,,,,,,,,,,,,,,,3.95,3.51,1.92,,,,,,,,SWE,2022
2022-04-25,Elfsborg,Sundsvall,3,1,,,,,,,,,,,,,,,1.34,5.28,8.04,,,,,,,,SWE,2022
2022-04-25,Sirius,Hammarby,0,3,,,,,,,,,,,,,,,4.89,4.09,1.64,,,,,,,,SWE,2022
2022-04-25,Varnamo,Degerfors,2,0,,,,,,,,,,,,,,,2.08,3.36,3.55,,,,,,,,SWE,2022
2022-04-25,Malmo FF,Goteborg,1,0,,,,,,,,,,,,,,,1.58,3.83,6.15,,,,,,,,SWE,2022
2022-04-26,Kalmar,Norrkoping,1,2,,,,,,,,,,,,,,,2.43,3.15,3.0,,,,,,,,SWE,2022
2022-04-30,Djurgarden,Sirius,4,0,,,,,,,,,,,,,,,1.45,4.48,6.68,,,,,,,,SWE,2022
2022-05-01,Degerfors,Elfsborg,0,6,,,,,,,,,,,,,,,4.49,4.19,1.67,,,,,,,,SWE,2022
2022-05-01,Mjallby,Helsingborg,2,1,,,,,,,,,,,,,,,2.18,3.05,3.65,,,,,,,,SWE,2022
2022-05-01,Hacken,Varberg,3,1,,,,,,,,,,,,,,,1.52,4.11,6.33,,,,,,,,SWE,2022
2022-05-01,Sundsvall,AIK,0,2,,,,,,,,,,,,,,,5.54,4.04,1.59,,,,,,,,SWE,2022
2022-05-02,Goteborg,Kalmar,1,2,,,,,,,,,,,,,,,2.26,3.18,3.28,,,,,,,,SWE,2022
