date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2021-07-16,Midtjylland,Odense,1,2,,,,,,,,,,,,,,,1.72,3.79,4.64,,,,,,,,DNK,2021
2021-07-18,Nordsjaelland,Viborg,1,2,,,,,,,,,,,,,,,2.85,3.64,2.29,,,,,,,,DNK,2021
2021-07-18,Vejle,Randers FC,0,2,,,,,,,,,,,,,,,3.22,3.42,2.18,,,,,,,,DNK,2021
2021-07-18,FC Copenhagen,Aalborg,2,2,,,,,,,,,,,,,,,1.73,3.9,4.43,,,,,,,,DNK,2021
2021-07-18,Aarhus,Brondby,1,1,,,,,,,,,,,,,,,2.42,3.28,2.93,,,,,,,,DNK,2021
2021-07-19,Silkeborg,Sonderjyske,0,0,,,,,,,,,,,,,,,2.1,3.45,3.38,,,,,,,,DNK,2021
2021-07-24,Aalborg,Midtjylland,0,1,,,,,,,,,,,,,,,2.82,3.46,2.41,,,,,,,,DNK,2021
2021-07-25,Nordsjaelland,Aarhus,0,0,,,,,,,,,,,,,,,2.66,3.52,2.51,,,,,,,,DNK,2021
2021-07-25,Randers FC,Odense,1,1,,,,,,,,,,,,,,,2.07,3.45,3.53,,,,,,,,DNK,2021
2021-07-25,FC Copenhagen,Silkeborg,0,0,,,,,,,,,,,,,,,1.53,4.35,5.78,,,,,,,,DNK,2021
2021-07-25,Brondby,Viborg,1,1,,,,,,,,,,,,,,,2.04,3.49,3.53,,,,,,,,DNK,2021
2021-07-26,Sonderjyske,Vejle,1,0,,,,,,,,,,,,,,,2.41,3.28,2.94,,,,,,,,DNK,2021
2021-07-31,Viborg,Midtjylland,0,2,,,,,,,,,,,,,,,3.15,3.48,2.2,,,,,,,,DNK,2021
2021-08-01,Aarhus,Randers FC,1,2,,,,,,,,,,,,,,,2.87,3.27,2.46,,,,,,,,DNK,2021
2021-08-01,Silkeborg,Aalborg,0,0,,,,,,,,,,,,,,,2.44,3.43,2.79,,,,,,,,DNK,2021
2021-08-01,Vejle,Brondby,2,2,,,,,,,,,,,,,,,2.89,3.42,2.37,,,,,,,,DNK,2021
2021-08-01,Odense,FC Copenhagen,0,2,,,,,,,,,,,,,,,2.79,3.43,2.44,,,,,,,,DNK,2021
2021-08-02,Sonderjyske,Nordsjaelland,0,2,,,,,,,,,,,,,,,2.3,3.34,3.07,,,,,,,,DNK,2021
2021-08-06,Silkeborg,Viborg,4,1,,,,,,,,,,,,,,,2.28,3.5,2.97,,,,,,,,DNK,2021
2021-08-06,Midtjylland,Vejle,4,1,,,,,,,,,,,,,,,1.59,4.2,5.12,,,,,,,,DNK,2021
2021-08-08,Randers FC,Sonderjyske,1,0,,,,,,,,,,,,,,,1.72,3.76,4.78,,,,,,,,DNK,2021
2021-08-08,FC Copenhagen,Brondby,4,2,,,,,,,,,,,,,,,1.72,3.93,4.46,,,,,,,,DNK,2021
2021-08-08,Aalborg,Aarhus,2,0,,,,,,,,,,,,,,,2.25,3.34,3.17,,,,,,,,DNK,2021
2021-08-09,Nordsjaelland,Odense,3,1,,,,,,,,,,,,,,,2.59,3.48,2.54,,,,,,,,DNK,2021
2021-08-13,Sonderjyske,Midtjylland,0,2,,,,,,,,,,,,,,,5.73,4.03,1.57,,,,,,,,DNK,2021
2021-08-13,Viborg,Randers FC,1,2,,,,,,,,,,,,,,,2.74,3.36,2.53,,,,,,,,DNK,2021
