date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2021-04-10,Malmo FF,Hammarby,3,2,,,,,,,,,,,,,,,1.6,4.1,5.23,,,,,,,,SWE,2021
2021-04-10,Orebro,Goteborg,0,0,,,,,,,,,,,,,,,3.29,3.31,2.21,,,,,,,,SWE,2021
2021-04-11,Halmstad,Hacken,1,0,,,,,,,,,,,,,,,3.28,3.19,2.28,,,,,,,,SWE,2021
2021-04-11,Mjallby,Varberg,0,0,,,,,,,,,,,,,,,2.21,3.24,3.38,,,,,,,,SWE,2021
2021-04-11,Elfsborg,Djurgarden,0,2,,,,,,,,,,,,,,,2.92,3.3,2.43,,,,,,,,SWE,2021
2021-04-11,Norrkoping,Sirius,1,1,,,,,,,,,,,,,,,1.65,3.91,5.12,,,,,,,,SWE,2021
2021-04-12,AIK,Degerfors,2,0,,,,,,,,,,,,,,,1.9,3.61,3.96,,,,,,,,SWE,2021
2021-04-12,Kalmar,Ostersunds,0,0,,,,,,,,,,,,,,,2.1,3.24,3.65,,,,,,,,SWE,2021
2021-04-17,Hammarby,Mjallby,2,0,,,,,,,,,,,,,,,1.63,3.92,5.31,,,,,,,,SWE,2021
2021-04-18,Degerfors,Kalmar,0,1,,,,,,,,,,,,,,,2.19,3.39,3.25,,,,,,,,SWE,2021
2021-04-18,Hacken,Malmo FF,1,2,,,,,,,,,,,,,,,3.53,3.5,2.04,,,,,,,,SWE,2021
2021-04-18,Ostersunds,Orebro,5,0,,,,,,,,,,,,,,,2.61,3.2,2.74,,,,,,,,SWE,2021
2021-04-18,Djurgarden,Norrkoping,1,0,,,,,,,,,,,,,,,2.02,3.54,3.55,,,,,,,,SWE,2021
2021-04-18,Sirius,Halmstad,1,0,,,,,,,,,,,,,,,2.58,3.17,2.8,,,,,,,,SWE,2021
2021-04-19,Goteborg,AIK,2,0,,,,,,,,,,,,,,,2.99,3.03,2.51,,,,,,,,SWE,2021
2021-04-19,Varberg,Elfsborg,1,3,,,,,,,,,,,,,,,3.59,3.42,2.04,,,,,,,,SWE,2021
