date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2016-03-11,Aalesund,Stabaek,1,0,,,,,,,,,,,,,,,2.03,3.57,3.42,,,,,,,,NOR,2016
2016-03-12,Odd,Rosenborg,1,0,,,,,,,,,,,,,,,2.63,3.42,2.54,,,,,,,,NOR,2016
2016-03-13,Molde,Tromso,1,1,,,,,,,,,,,,,,,1.39,4.61,7.63,,,,,,,,NOR,2016
2016-03-13,Bodo/Glimt,Sogndal,2,0,,,,,,,,,,,,,,,2.18,3.37,3.21,,,,,,,,NOR,2016
2016-03-13,Sarpsborg 08,Haugesund,0,1,,,,,,,,,,,,,,,2.03,3.4,3.58,,,,,,,,NOR,2016
2016-03-13,Stromsgodset,Brann,2,2,,,,,,,,,,,,,,,1.58,4.01,5.45,,,,,,,,NOR,2016
2016-03-13,Start,Lillestrom,1,1,,,,,,,,,,,,,,,3.16,3.35,2.21,,,,,,,,NOR,2016
2016-03-14,Valerenga,Viking,0,2,,,,,,,,,,,,,,,2.3,3.31,3.03,,,,,,,,NOR,2016
2016-03-18,Tromso,Start,0,0,,,,,,,,,,,,,,,1.56,3.85,6.05,,,,,,,,NOR,2016
2016-03-19,Haugesund,Aalesund,3,0,,,,,,,,,,,,,,,2.18,3.37,3.23,,,,,,,,NOR,2016
2016-03-19,Rosenborg,Stromsgodset,1,0,,,,,,,,,,,,,,,1.59,3.97,5.41,,,,,,,,NOR,2016
2016-03-20,Sogndal,Valerenga,1,0,,,,,,,,,,,,,,,2.49,3.27,2.79,,,,,,,,NOR,2016
2016-03-20,Brann,Odd,0,0,,,,,,,,,,,,,,,3.2,3.37,2.19,,,,,,,,NOR,2016
2016-03-20,Lillestrom,Bodo/Glimt,1,1,,,,,,,,,,,,,,,1.79,3.64,4.35,,,,,,,,NOR,2016
2016-03-20,Viking,Sarpsborg 08,0,0,,,,,,,,,,,,,,,1.59,3.85,5.67,,,,,,,,NOR,2016
2016-03-20,Stabaek,Molde,1,2,,,,,,,,,,,,,,,3.85,3.49,1.92,,,,,,,,NOR,2016
2016-04-01,Molde,Lillestrom,4,2,,,,,,,,,,,,,,,1.4,4.76,7.2,,,,,,,,NOR,2016
2016-04-02,Start,Viking,0,1,,,,,,,,,,,,,,,3.98,3.51,1.89,,,,,,,,NOR,2016
2016-04-02,Valerenga,Rosenborg,0,2,,,,,,,,,,,,,,,4.12,3.58,1.84,,,,,,,,NOR,2016
2016-04-03,Odd,Tromso,0,0,,,,,,,,,,,,,,,1.39,4.56,7.89,,,,,,,,NOR,2016
2016-04-03,Aalesund,Brann,1,2,,,,,,,,,,,,,,,2.37,3.29,2.93,,,,,,,,NOR,2016
2016-04-03,Bodo/Glimt,Stabaek,3,1,,,,,,,,,,,,,,,2.4,3.37,2.83,,,,,,,,NOR,2016
2016-04-03,Sarpsborg 08,Sogndal,0,0,,,,,,,,,,,,,,,2.15,3.3,3.36,,,,,,,,NOR,2016
2016-04-03,Stromsgodset,Haugesund,2,0,,,,,,,,,,,,,,,1.52,4.11,6.05,,,,,,,,NOR,2016
2016-04-08,Sogndal,Haugesund,1,0,,,,,,,,,,,,,,,2.19,3.28,3.29,,,,,,,,NOR,2016
2016-04-09,Lillestrom,Sarpsborg 08,4,0,,,,,,,,,,,,,,,1.84,3.5,4.22,,,,,,,,NOR,2016
2016-04-09,Stabaek,Valerenga,2,1,,,,,,,,,,,,,,,2.16,3.36,3.27,,,,,,,,NOR,2016
2016-04-10,Brann,Bodo/Glimt,1,0,,,,,,,,,,,,,,,1.84,3.59,4.09,,,,,,,,NOR,2016
2016-04-10,Rosenborg,Aalesund,1,0,,,,,,,,,,,,,,,1.17,7.19,14.32,,,,,,,,NOR,2016
2016-04-10,Start,Molde,1,1,,,,,,,,,,,,,,,6.2,4.12,1.51,,,,,,,,NOR,2016
2016-04-10,Tromso,Stromsgodset,2,0,,,,,,,,,,,,,,,3.17,3.35,2.22,,,,,,,,NOR,2016
2016-04-10,Viking,Odd,0,2,,,,,,,,,,,,,,,2.45,3.34,2.8,,,,,,,,NOR,2016
2016-04-15,Haugesund,Lillestrom,2,2,,,,,,,,,,,,,,,2.47,3.27,2.82,,,,,,,,NOR,2016
2016-04-16,Stromsgodset,Sogndal,2,1,,,,,,,,,,,,,,,1.51,4.13,6.24,,,,,,,,NOR,2016
2016-04-16,Rosenborg,Brann,3,0,,,,,,,,,,,,,,,1.33,5.04,8.95,,,,,,,,NOR,2016
2016-04-17,Bodo/Glimt,Molde,1,2,,,,,,,,,,,,,,,4.26,3.63,1.8,,,,,,,,NOR,2016
2016-04-17,Aalesund,Viking,1,2,,,,,,,,,,,,,,,3.25,3.43,2.14,,,,,,,,NOR,2016
2016-04-17,Sarpsborg 08,Stabaek,1,1,,,,,,,,,,,,,,,2.45,3.28,2.83,,,,,,,,NOR,2016
2016-04-17,Valerenga,Tromso,4,0,,,,,,,,,,,,,,,1.85,3.48,4.2,,,,,,,,NOR,2016
2016-04-17,Odd,Start,3,0,,,,,,,,,,,,,,,1.26,5.56,10.89,,,,,,,,NOR,2016
2016-04-20,Bodo/Glimt,Haugesund,3,4,,,,,,,,,,,,,,,2.08,3.4,3.41,,,,,,,,NOR,2016
2016-04-20,Sogndal,Odd,0,1,,,,,,,,,,,,,,,4.08,3.48,1.87,,,,,,,,NOR,2016
2016-04-20,Stabaek,Stromsgodset,0,1,,,,,,,,,,,,,,,2.7,3.4,2.48,,,,,,,,NOR,2016
2016-04-20,Viking,Brann,0,1,,,,,,,,,,,,,,,1.7,3.67,4.84,,,,,,,,NOR,2016
2016-04-21,Lillestrom,Aalesund,1,1,,,,,,,,,,,,,,,1.62,3.94,5.19,,,,,,,,NOR,2016
2016-04-21,Molde,Valerenga,4,0,,,,,,,,,,,,,,,1.56,4.14,5.41,,,,,,,,NOR,2016
2016-04-21,Start,Sarpsborg 08,1,4,,,,,,,,,,,,,,,2.83,3.18,2.5,,,,,,,,NOR,2016
2016-04-21,Tromso,Rosenborg,1,2,,,,,,,,,,,,,,,5.56,3.87,1.59,,,,,,,,NOR,2016
