date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2012-07-13,Aarhus,Aalborg,1,1,,,,,,,,,,,,,,,2.18,3.25,3.26,,,,,,,,DNK,2012
2012-07-14,Sonderjyske,Randers FC,6,1,,,,,,,,,,,,,,,2.4,3.21,2.89,,,,,,,,DNK,2012
2012-07-15,Esbjerg,Silkeborg,2,3,,,,,,,,,,,,,,,2.26,3.32,3.02,,,,,,,,DNK,2012
2012-07-15,Brondby,Odense,0,1,,,,,,,,,,,,,,,2.49,3.27,2.71,,,,,,,,DNK,2012
2012-07-15,FC Copenhagen,Midtjylland,4,2,,,,,,,,,,,,,,,1.8,3.37,4.51,,,,,,,,DNK,2012
2012-07-16,Horsens,Nordsjaelland,0,4,,,,,,,,,,,,,,,2.56,3.22,2.67,,,,,,,,DNK,2012
2012-07-20,Silkeborg,Horsens,0,2,,,,,,,,,,,,,,,2.23,3.39,3.01,,,,,,,,DNK,2012
2012-07-21,Midtjylland,Nordsjaelland,3,1,,,,,,,,,,,,,,,2.3,3.3,2.93,,,,,,,,DNK,2012
2012-07-22,Odense,Randers FC,0,1,,,,,,,,,,,,,,,1.75,3.63,4.49,,,,,,,,DNK,2012
2012-07-22,Sonderjyske,FC Copenhagen,1,1,,,,,,,,,,,,,,,3.86,3.52,1.89,,,,,,,,DNK,2012
2012-07-22,Aalborg,Brondby,2,1,,,,,,,,,,,,,,,2.33,3.22,2.99,,,,,,,,DNK,2012
2012-07-23,Aarhus,Esbjerg,0,0,,,,,,,,,,,,,,,2.54,3.19,2.74,,,,,,,,DNK,2012
2012-07-27,Horsens,Midtjylland,2,2,,,,,,,,,,,,,,,2.51,3.32,2.64,,,,,,,,DNK,2012
