date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2020-07-01,Haka,Honka,1,1,,,,,,,,,,,,,,,3.29,3.2,2.21,,,,,,,,FIN,2020
2020-07-01,HIFK,KuPS,0,3,,,,,,,,,,,,,,,3.88,3.4,1.94,,,,,,,,FIN,2020
2020-07-01,Ilves,Mariehamn,4,3,,,,,,,,,,,,,,,1.55,3.86,6.16,,,,,,,,FIN,2020
2020-07-01,Lahti,HJK,0,4,,,,,,,,,,,,,,,7.8,4.36,1.41,,,,,,,,FIN,2020
2020-07-01,SJK,TPS,1,0,,,,,,,,,,,,,,,2.31,3.2,3.09,,,,,,,,FIN,2020
2020-07-02,Inter Turku,Rovaniemi,3,1,,,,,,,,,,,,,,,1.37,4.53,8.31,,,,,,,,FIN,2020
2020-07-07,KuPS,Inter Turku,1,0,,,,,,,,,,,,,,,2.08,3.41,3.37,,,,,,,,FIN,2020
2020-07-07,TPS,Ilves,0,1,,,,,,,,,,,,,,,3.96,3.27,1.95,,,,,,,,FIN,2020
2020-07-08,HJK,Haka,3,1,,,,,,,,,,,,,,,1.34,4.99,8.09,,,,,,,,FIN,2020
2020-07-08,Lahti,SJK,0,0,,,,,,,,,,,,,,,2.63,3.13,2.7,,,,,,,,FIN,2020
2020-07-08,Mariehamn,Honka,0,0,,,,,,,,,,,,,,,4.35,3.53,1.8,,,,,,,,FIN,2020
2020-07-08,Rovaniemi,HIFK,0,1,,,,,,,,,,,,,,,3.67,3.2,2.06,,,,,,,,FIN,2020
2020-07-11,Inter Turku,Ilves,5,1,,,,,,,,,,,,,,,2.62,3.21,2.66,,,,,,,,FIN,2020
2020-07-12,Honka,KuPS,1,1,,,,,,,,,,,,,,,2.67,3.2,2.62,,,,,,,,FIN,2020
2020-07-17,Ilves,KuPS,0,0,,,,,,,,,,,,,,,2.86,3.12,2.5,,,,,,,,FIN,2020
2020-07-17,Inter Turku,HJK,1,0,,,,,,,,,,,,,,,3.84,3.45,1.93,,,,,,,,FIN,2020
2020-07-17,Rovaniemi,Haka,2,2,,,,,,,,,,,,,,,3.92,3.45,1.91,,,,,,,,FIN,2020
2020-07-17,SJK,Mariehamn,1,2,,,,,,,,,,,,,,,1.95,3.46,3.72,,,,,,,,FIN,2020
2020-07-18,Honka,TPS,3,1,,,,,,,,,,,,,,,1.49,4.09,6.54,,,,,,,,FIN,2020
2020-07-18,HIFK,Lahti,0,3,,,,,,,,,,,,,,,2.3,3.14,3.15,,,,,,,,FIN,2020
2020-07-21,Rovaniemi,Ilves,1,1,,,,,,,,,,,,,,,5.42,3.8,1.61,,,,,,,,FIN,2020
2020-07-22,HIFK,SJK,2,1,,,,,,,,,,,,,,,2.43,3.02,3.04,,,,,,,,FIN,2020
2020-07-22,Honka,Inter Turku,1,1,,,,,,,,,,,,,,,2.29,3.16,3.14,,,,,,,,FIN,2020
2020-07-22,KuPS,Lahti,3,0,,,,,,,,,,,,,,,1.5,4.01,6.38,,,,,,,,FIN,2020
2020-07-22,Mariehamn,Haka,2,2,,,,,,,,,,,,,,,2.52,3.36,2.66,,,,,,,,FIN,2020
2020-07-22,TPS,HJK,0,2,,,,,,,,,,,,,,,8.03,4.27,1.4,,,,,,,,FIN,2020
2020-07-25,TPS,Lahti,1,3,,,,,,,,,,,,,,,2.75,3.06,2.66,,,,,,,,FIN,2020
2020-07-25,HJK,Ilves,2,0,,,,,,,,,,,,,,,1.53,4.07,5.98,,,,,,,,FIN,2020
2020-07-26,Honka,Rovaniemi,1,0,,,,,,,,,,,,,,,1.38,4.53,8.37,,,,,,,,FIN,2020
2020-07-26,Haka,Inter Turku,0,2,,,,,,,,,,,,,,,3.29,3.42,2.13,,,,,,,,FIN,2020
2020-07-26,KuPS,SJK,2,1,,,,,,,,,,,,,,,1.41,4.57,7.3,,,,,,,,FIN,2020
2020-07-26,Mariehamn,HIFK,0,3,,,,,,,,,,,,,,,2.69,3.27,2.55,,,,,,,,FIN,2020
