date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2025-04-05,Ilves,HJK,3,2,,,,,,,,,,,,,,,2.49,3.26,2.8,,,,,,,,FIN,2025
2025-04-05,Inter Turku,KuPS,1,1,,,,,,,,,,,,,,,2.63,3.29,2.62,,,,,,,,FIN,2025
2025-04-05,KTP,SJK,0,1,,,,,,,,,,,,,,,3.83,3.68,1.88,,,,,,,,FIN,2025
2025-04-05,Mariehamn,Jaro,0,2,,,,,,,,,,,,,,,2.28,3.16,3.24,,,,,,,,FIN,2025
2025-04-05,VPS,AC Oulu,4,3,,,,,,,,,,,,,,,1.75,3.68,4.47,,,,,,,,FIN,2025
2025-04-05,Haka,Gnistan,3,2,,,,,,,,,,,,,,,3.06,3.37,2.27,,,,,,,,FIN,2025
2025-04-11,KTP,VPS,2,2,,,,,,,,,,,,,,,3.43,3.59,2.02,,,,,,,,FIN,2025
2025-04-11,SJK,HJK,1,0,,,,,,,,,,,,,,,3.08,3.62,2.15,,,,,,,,FIN,2025
2025-04-12,Ilves,Jaro,2,1,,,,,,,,,,,,,,,1.36,4.75,8.26,,,,,,,,FIN,2025
2025-04-12,Haka,Mariehamn,0,1,,,,,,,,,,,,,,,1.82,3.62,4.15,,,,,,,,FIN,2025
2025-04-12,Inter Turku,Gnistan,3,0,,,,,,,,,,,,,,,1.73,3.79,4.42,,,,,,,,FIN,2025
2025-04-12,KuPS,AC Oulu,1,0,,,,,,,,,,,,,,,1.56,3.95,5.82,,,,,,,,FIN,2025
2025-04-19,VPS,Inter Turku,0,2,,,,,,,,,,,,,,,2.97,3.49,2.25,,,,,,,,FIN,2025
2025-04-19,Haka,AC Oulu,2,1,,,,,,,,,,,,,,,2.64,3.32,2.57,,,,,,,,FIN,2025
2025-04-19,KTP,Ilves,0,5,,,,,,,,,,,,,,,4.44,3.98,1.7,,,,,,,,FIN,2025
2025-04-19,Mariehamn,SJK,1,2,,,,,,,,,,,,,,,4.72,3.94,1.67,,,,,,,,FIN,2025
2025-04-19,KuPS,Jaro,1,0,,,,,,,,,,,,,,,1.7,3.71,4.75,,,,,,,,FIN,2025
2025-04-22,HJK,Gnistan,0,1,,,,,,,,,,,,,,,1.43,4.51,6.86,,,,,,,,FIN,2025
2025-04-23,KuPS,Mariehamn,4,1,,,,,,,,,,,,,,,1.38,4.63,7.94,,,,,,,,FIN,2025
2025-04-23,SJK,AC Oulu,3,1,,,,,,,,,,,,,,,1.7,3.92,4.54,,,,,,,,FIN,2025
2025-04-26,AC Oulu,Inter Turku,1,4,,,,,,,,,,,,,,,4.21,3.6,1.82,,,,,,,,FIN,2025
2025-04-26,Jaro,KTP,2,3,,,,,,,,,,,,,,,1.98,3.37,3.8,,,,,,,,FIN,2025
2025-04-26,HJK,VPS,3,1,,,,,,,,,,,,,,,1.68,3.96,4.6,,,,,,,,FIN,2025
2025-04-27,Gnistan,KuPS,1,2,,,,,,,,,,,,,,,3.52,3.41,2.05,,,,,,,,FIN,2025
2025-04-27,Mariehamn,Ilves,3,2,,,,,,,,,,,,,,,6.97,4.36,1.44,,,,,,,,FIN,2025
2025-04-28,SJK,Haka,2,2,,,,,,,,,,,,,,,1.57,4.23,5.24,,,,,,,,FIN,2025
2025-05-02,Haka,Jaro,0,1,,,,,,,,,,,,,,,1.92,3.53,3.85,,,,,,,,FIN,2025
2025-05-02,KTP,AC Oulu,1,3,,,,,,,,,,,,,,,2.37,3.38,2.86,,,,,,,,FIN,2025
2025-05-02,VPS,Ilves,1,0,,,,,,,,,,,,,,,3.17,3.74,2.07,,,,,,,,FIN,2025
2025-05-02,KuPS,SJK,1,0,,,,,,,,,,,,,,,1.84,3.84,3.83,,,,,,,,FIN,2025
2025-05-03,Gnistan,Mariehamn,2,0,,,,,,,,,,,,,,,1.52,4.3,5.69,,,,,,,,FIN,2025
2025-05-03,Inter Turku,HJK,1,1,,,,,,,,,,,,,,,2.3,3.37,2.98,,,,,,,,FIN,2025
2025-05-09,Ilves,Haka,3,2,,,,,,,,,,,,,,,1.61,4.24,4.82,,,,,,,,FIN,2025
2025-05-10,KuPS,KTP,3,0,,,,,,,,,,,,,,,1.44,4.64,6.32,,,,,,,,FIN,2025
2025-05-10,Mariehamn,Inter Turku,2,2,,,,,,,,,,,,,,,7.73,4.8,1.37,,,,,,,,FIN,2025
2025-05-10,AC Oulu,Gnistan,2,3,,,,,,,,,,,,,,,3.08,3.36,2.26,,,,,,,,FIN,2025
2025-05-11,Jaro,HJK,0,3,,,,,,,,,,,,,,,5.03,3.75,1.66,,,,,,,,FIN,2025
2025-05-12,SJK,VPS,2,3,,,,,,,,,,,,,,,2.18,3.66,2.99,,,,,,,,FIN,2025
2025-05-16,Gnistan,SJK,2,2,,,,,,,,,,,,,,,2.34,3.62,2.77,,,,,,,,FIN,2025
2025-05-16,Haka,KuPS,1,3,,,,,,,,,,,,,,,3.61,3.77,1.92,,,,,,,,FIN,2025
2025-05-17,AC Oulu,Mariehamn,0,1,,,,,,,,,,,,,,,1.81,3.55,4.34,,,,,,,,FIN,2025
2025-05-17,HJK,KTP,4,1,,,,,,,,,,,,,,,1.23,6.35,10.77,,,,,,,,FIN,2025
2025-05-17,Inter Turku,Ilves,3,1,,,,,,,,,,,,,,,2.24,3.65,2.9,,,,,,,,FIN,2025
2025-05-17,VPS,Jaro,0,0,,,,,,,,,,,,,,,1.68,3.86,4.74,,,,,,,,FIN,2025
2025-05-20,HJK,SJK,4,2,,,,,,,,,,,,,,,1.41,4.96,6.55,,,,,,,,FIN,2025
2025-05-21,Ilves,KuPS,3,0,,,,,,,,,,,,,,,2.48,3.39,2.7,,,,,,,,FIN,2025
2025-05-23,KTP,Haka,0,0,,,,,,,,,,,,,,,2.94,3.88,2.15,,,,,,,,FIN,2025
2025-05-24,Jaro,Gnistan,1,1,,,,,,,,,,,,,,,3.05,3.37,2.26,,,,,,,,FIN,2025
2025-05-24,Ilves,AC Oulu,0,0,,,,,,,,,,,,,,,1.35,4.9,8.18,,,,,,,,FIN,2025
2025-05-24,Mariehamn,HJK,0,4,,,,,,,,,,,,,,,7.16,4.69,1.41,,,,,,,,FIN,2025
2025-05-25,KuPS,VPS,0,2,,,,,,,,,,,,,,,1.8,3.67,4.26,,,,,,,,FIN,2025
2025-05-25,SJK,Inter Turku,0,1,,,,,,,,,,,,,,,3.34,3.84,1.97,,,,,,,,FIN,2025
2025-05-31,KTP,Mariehamn,2,2,,,,,,,,,,,,,,,2.13,3.49,3.23,,,,,,,,FIN,2025
2025-05-31,AC Oulu,SJK,2,2,,,,,,,,,,,,,,,3.17,3.56,2.13,,,,,,,,FIN,2025
2025-05-31,Haka,VPS,2,1,,,,,,,,,,,,,,,2.43,3.5,2.72,,,,,,,,FIN,2025
2025-05-31,HJK,KuPS,0,0,,,,,,,,,,,,,,,1.98,3.56,3.6,,,,,,,,FIN,2025
2025-06-01,Gnistan,Ilves,0,2,,,,,,,,,,,,,,,4.49,3.67,1.76,,,,,,,,FIN,2025
2025-06-01,Jaro,Inter Turku,0,1,,,,,,,,,,,,,,,5.23,3.81,1.64,,,,,,,,FIN,2025
2025-06-14,Inter Turku,Haka,1,1,,,,,,,,,,,,,,,1.45,4.31,5.78,,,,,,,,FIN,2025
2025-06-14,AC Oulu,HJK,0,4,,,,,,,,,,,,,,,4.38,3.73,1.68,,,,,,,,FIN,2025
2025-06-14,Gnistan,KTP,2,1,,,,,,,,,,,,,,,1.72,3.98,3.94,,,,,,,,FIN,2025
2025-06-14,KuPS,Ilves,0,3,,,,,,,,,,,,,,,2.38,3.32,2.72,,,,,,,,FIN,2025
2025-06-14,Mariehamn,VPS,1,5,,,,,,,,,,,,,,,3.4,3.41,1.98,,,,,,,,FIN,2025
2025-06-14,SJK,Jaro,3,1,,,,,,,,,,,,,,,1.43,4.47,6.04,,,,,,,,FIN,2025
2025-06-18,Ilves,SJK,2,3,,,,,,,,,,,,,,,1.61,4.29,4.23,,,,,,,,FIN,2025
2025-06-18,Mariehamn,KuPS,1,0,,,,,,,,,,,,,,,5.32,4.22,1.51,,,,,,,,FIN,2025
2025-06-18,HJK,Haka,3,1,,,,,,,,,,,,,,,1.45,4.47,5.72,,,,,,,,FIN,2025
2025-06-18,Jaro,AC Oulu,2,1,,,,,,,,,,,,,,,2.73,3.24,2.43,,,,,,,,FIN,2025
2025-06-18,VPS,Gnistan,0,0,,,,,,,,,,,,,,,2.07,3.47,3.14,,,,,,,,FIN,2025
2025-06-19,Inter Turku,KTP,5,0,,,,,,,,,,,,,,,1.2,6.24,10.36,,,,,,,,FIN,2025
2025-06-27,Gnistan,Inter Turku,2,2,,,,,,,,,,,,,,,4.37,3.9,1.66,,,,,,,,FIN,2025
2025-06-27,KuPS,HJK,3,0,,,,,,,,,,,,,,,2.51,3.45,2.51,,,,,,,,FIN,2025
2025-06-28,SJK,Mariehamn,4,1,,,,,,,,,,,,,,,1.35,5.1,6.63,,,,,,,,FIN,2025
2025-06-28,Haka,Ilves,0,4,,,,,,,,,,,,,,,4.25,4.07,1.65,,,,,,,,FIN,2025
2025-06-28,KTP,Jaro,3,2,,,,,,,,,,,,,,,2.8,3.42,2.28,,,,,,,,FIN,2025
2025-06-28,AC Oulu,VPS,2,1,,,,,,,,,,,,,,,2.77,3.2,2.41,,,,,,,,FIN,2025
2025-07-01,KuPS,Gnistan,6,2,,,,,,,,,,,,,,,1.57,4.09,4.8,,,,,,,,FIN,2025
2025-07-02,HJK,Jaro,2,3,,,,,,,,,,,,,,,1.26,5.55,8.79,,,,,,,,FIN,2025
2025-07-02,Ilves,KTP,2,1,,,,,,,,,,,,,,,1.14,7.81,12.84,,,,,,,,FIN,2025
2025-07-02,Inter Turku,Mariehamn,0,0,,,,,,,,,,,,,,,1.15,7.09,12.85,,,,,,,,FIN,2025
2025-07-02,VPS,Haka,1,2,,,,,,,,,,,,,,,1.85,3.73,3.56,,,,,,,,FIN,2025
2025-07-04,AC Oulu,KuPS,2,2,,,,,,,,,,,,,,,2.96,3.33,2.21,,,,,,,,FIN,2025
2025-07-05,SJK,Ilves,1,1,,,,,,,,,,,,,,,2.85,3.72,2.12,,,,,,,,FIN,2025
2025-07-05,VPS,HJK,0,2,,,,,,,,,,,,,,,3.43,3.79,1.88,,,,,,,,FIN,2025
2025-07-06,Jaro,Mariehamn,1,1,,,,,,,,,,,,,,,1.7,3.66,4.38,,,,,,,,FIN,2025
2025-07-06,Haka,Inter Turku,0,1,,,,,,,,,,,,,,,4.03,3.91,1.7,,,,,,,,FIN,2025
2025-07-07,KTP,Gnistan,0,0,,,,,,,,,,,,,,,3.89,3.93,1.72,,,,,,,,FIN,2025
2025-07-12,Inter Turku,Jaro,3,1,,,,,,,,,,,,,,,1.26,5.23,9.37,,,,,,,,FIN,2025
2025-07-13,Gnistan,Haka,2,0,,,,,,,,,,,,,,,2.12,3.54,2.96,,,,,,,,FIN,2025
2025-07-13,AC Oulu,KTP,3,2,,,,,,,,,,,,,,,1.73,3.75,4.05,,,,,,,,FIN,2025
2025-07-14,Ilves,VPS,3,2,,,,,,,,,,,,,,,1.44,4.47,5.74,,,,,,,,FIN,2025
2025-07-18,KTP,Inter Turku,2,2,,,,,,,,,,,,,,,8.73,5.54,1.26,,,,,,,,FIN,2025
2025-07-19,VPS,KuPS,1,1,,,,,,,,,,,,,,,3.13,3.48,2.06,,,,,,,,FIN,2025
2025-07-20,SJK,Gnistan,3,1,,,,,,,,,,,,,,,1.73,3.86,3.87,,,,,,,,FIN,2025
2025-07-20,HJK,AC Oulu,3,1,,,,,,,,,,,,,,,1.57,4.11,4.81,,,,,,,,FIN,2025
2025-07-20,Jaro,Ilves,0,1,,,,,,,,,,,,,,,5.26,4.2,1.5,,,,,,,,FIN,2025
2025-07-21,Mariehamn,Haka,1,1,,,,,,,,,,,,,,,3.47,3.55,1.9,,,,,,,,FIN,2025
2025-07-25,Jaro,VPS,2,2,,,,,,,,,,,,,,,3.38,3.3,2.02,,,,,,,,FIN,2025
2025-07-26,Haka,KTP,2,3,,,,,,,,,,,,,,,1.95,3.6,3.32,,,,,,,,FIN,2025
2025-07-26,Mariehamn,AC Oulu,0,1,,,,,,,,,,,,,,,2.92,3.31,2.23,,,,,,,,FIN,2025
2025-07-27,Inter Turku,SJK,4,1,,,,,,,,,,,,,,,1.7,4.01,3.91,,,,,,,,FIN,2025
2025-07-28,Gnistan,HJK,2,4,,,,,,,,,,,,,,,4.6,4.07,1.59,,,,,,,,FIN,2025
2025-08-01,VPS,Mariehamn,1,1,,,,,,,,,,,,,,,1.54,4.18,4.91,,,,,,,,FIN,2025
2025-08-02,KuPS,Haka,3,2,,,,,,,,,,,,,,,1.6,4.07,4.52,,,,,,,,FIN,2025
2025-08-02,AC Oulu,Jaro,0,1,,,,,,,,,,,,,,,1.81,3.57,3.86,,,,,,,,FIN,2025
2025-08-03,SJK,KTP,3,0,,,,,,,,,,,,,,,1.53,4.29,4.91,,,,,,,,FIN,2025
2025-08-04,Ilves,Gnistan,2,2,,,,,,,,,,,,,,,1.33,5.23,6.79,,,,,,,,FIN,2025
2025-08-04,HJK,Inter Turku,1,4,,,,,,,,,,,,,,,2.46,3.56,2.49,,,,,,,,FIN,2025
2025-08-08,Inter Turku,AC Oulu,3,2,,,,,,,,,,,,,,,1.28,5.27,8.45,,,,,,,,FIN,2025
2025-08-09,Jaro,Haka,2,1,,,,,,,,,,,,,,,2.26,3.7,2.64,,,,,,,,FIN,2025
2025-08-09,KTP,KuPS,0,2,,,,,,,,,,,,,,,3.66,3.72,1.82,,,,,,,,FIN,2025
2025-08-09,Mariehamn,Gnistan,2,5,,,,,,,,,,,,,,,3.16,3.54,2.03,,,,,,,,FIN,2025
2025-08-10,VPS,SJK,1,2,,,,,,,,,,,,,,,2.62,3.44,2.38,,,,,,,,FIN,2025
2025-08-11,HJK,Ilves,5,1,,,,,,,,,,,,,,,2.41,3.77,2.44,,,,,,,,FIN,2025
2025-08-15,Gnistan,VPS,0,0,,,,,,,,,,,,,,,1.95,3.7,3.6,,,,,,,,FIN,2025
2025-08-16,AC Oulu,Ilves,0,4,,,,,,,,,,,,,,,3.8,4.2,1.73,,,,,,,,FIN,2025
2025-08-16,Mariehamn,KTP,3,0,,,,,,,,,,,,,,,2.45,3.7,2.55,,,,,,,,FIN,2025
2025-08-17,Haka,HJK,1,2,,,,,,,,,,,,,,,4.75,4.5,1.55,,,,,,,,FIN,2025
2025-08-17,KuPS,Inter Turku,2,1,,,,,,,,,,,,,,,3.6,3.7,1.91,,,,,,,,FIN,2025
2025-08-18,Jaro,SJK,0,4,,,,,,,,,,,,,,,3.3,4.0,1.95,,,,,,,,FIN,2025
2025-08-22,VPS,KTP,3,2,,,,,,,,,,,,,,,1.6,4.33,4.33,,,,,,,,FIN,2025
2025-08-23,Ilves,Inter Turku,1,0,,,,,,,,,,,,,,,2.3,3.7,2.5,,,,,,,,FIN,2025
2025-08-24,HJK,Mariehamn,8,2,,,,,,,,,,,,,,,1.2,6.5,10.0,,,,,,,,FIN,2025
2025-08-24,Jaro,KuPS,1,3,,,,,,,,,,,,,,,4.75,4.2,1.55,,,,,,,,FIN,2025
2025-08-25,Haka,SJK,2,3,,,,,,,,,,,,,,,3.8,4.1,1.67,,,,,,,,FIN,2025
2025-08-25,Gnistan,AC Oulu,3,2,,,,,,,,,,,,,,,1.73,4.1,3.6,,,,,,,,FIN,2025
2025-08-31,AC Oulu,Haka,3,2,,,,,,,,,,,,,,,1.85,3.7,3.5,,,,,,,,FIN,2025
