date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2018-07-13,Vejle,Hobro,3,1,,,,,,,,,,,,,,,2.59,3.19,2.77,,,,,,,,DNK,2018
2018-07-13,Sonderjyske,Aalborg,0,1,,,,,,,,,,,,,,,2.42,3.26,2.95,,,,,,,,DNK,2018
2018-07-14,Midtjylland,Aarhus,0,0,,,,,,,,,,,,,,,1.53,4.25,5.88,,,,,,,,DNK,2018
2018-07-15,Nordsjaelland,Esbjerg,1,1,,,,,,,,,,,,,,,1.61,4.0,5.26,,,,,,,,DNK,2018
2018-07-15,Vendsyssel,Odense,3,2,,,,,,,,,,,,,,,3.88,3.59,1.92,,,,,,,,DNK,2018
2018-07-16,FC Copenhagen,Horsens,1,2,,,,,,,,,,,,,,,1.39,4.77,7.95,,,,,,,,DNK,2018
2018-07-16,Randers FC,Brondby,0,2,,,,,,,,,,,,,,,5.4,4.18,1.58,,,,,,,,DNK,2018
2018-07-20,Aalborg,Midtjylland,2,1,,,,,,,,,,,,,,,3.74,3.39,2.02,,,,,,,,DNK,2018
2018-07-21,Esbjerg,Vendsyssel,2,3,,,,,,,,,,,,,,,2.07,3.54,3.39,,,,,,,,DNK,2018
2018-07-22,Horsens,Randers FC,1,1,,,,,,,,,,,,,,,2.27,3.28,3.2,,,,,,,,DNK,2018
2018-07-22,Odense,Sonderjyske,2,2,,,,,,,,,,,,,,,1.94,3.61,3.77,,,,,,,,DNK,2018
2018-07-22,Aarhus,Nordsjaelland,1,1,,,,,,,,,,,,,,,2.02,3.63,3.44,,,,,,,,DNK,2018
2018-07-22,Brondby,Vejle,1,1,,,,,,,,,,,,,,,1.31,5.39,9.28,,,,,,,,DNK,2018
2018-07-23,Hobro,FC Copenhagen,0,3,,,,,,,,,,,,,,,5.75,4.01,1.57,,,,,,,,DNK,2018
2018-07-27,Sonderjyske,Horsens,2,0,,,,,,,,,,,,,,,1.88,3.48,4.19,,,,,,,,DNK,2018
2018-07-28,Midtjylland,Esbjerg,3,1,,,,,,,,,,,,,,,1.55,4.12,5.75,,,,,,,,DNK,2018
2018-07-29,Nordsjaelland,Vendsyssel,3,0,,,,,,,,,,,,,,,1.54,4.39,5.53,,,,,,,,DNK,2018
2018-07-29,Randers FC,Odense,1,0,,,,,,,,,,,,,,,2.58,3.36,2.67,,,,,,,,DNK,2018
2018-07-29,Hobro,Brondby,1,2,,,,,,,,,,,,,,,6.36,4.47,1.47,,,,,,,,DNK,2018
2018-07-29,FC Copenhagen,Aalborg,4,0,,,,,,,,,,,,,,,1.53,4.2,6.07,,,,,,,,DNK,2018
2018-07-30,Vejle,Aarhus,1,1,,,,,,,,,,,,,,,2.76,3.23,2.58,,,,,,,,DNK,2018
2018-08-03,Aarhus,Sonderjyske,1,0,,,,,,,,,,,,,,,2.13,3.44,3.36,,,,,,,,DNK,2018
2018-08-04,Esbjerg,Randers FC,3,3,,,,,,,,,,,,,,,2.76,3.23,2.56,,,,,,,,DNK,2018
2018-08-04,Vejle,Midtjylland,1,3,,,,,,,,,,,,,,,3.7,3.44,2.0,,,,,,,,DNK,2018
2018-08-05,Horsens,Hobro,2,2,,,,,,,,,,,,,,,2.17,3.28,3.4,,,,,,,,DNK,2018
2018-08-05,Odense,FC Copenhagen,0,1,,,,,,,,,,,,,,,4.38,3.8,1.76,,,,,,,,DNK,2018
2018-08-05,Brondby,Nordsjaelland,2,0,,,,,,,,,,,,,,,1.41,5.06,6.53,,,,,,,,DNK,2018
2018-08-06,Vendsyssel,Aalborg,0,1,,,,,,,,,,,,,,,3.21,3.42,2.18,,,,,,,,DNK,2018
2018-08-10,Vendsyssel,Vejle,1,1,,,,,,,,,,,,,,,3.02,3.38,2.31,,,,,,,,DNK,2018
2018-08-11,Hobro,Odense,3,2,,,,,,,,,,,,,,,3.11,3.36,2.28,,,,,,,,DNK,2018
2018-08-12,Aalborg,Nordsjaelland,1,0,,,,,,,,,,,,,,,2.12,3.41,3.39,,,,,,,,DNK,2018
2018-08-12,FC Copenhagen,Brondby,3,1,,,,,,,,,,,,,,,2.12,3.4,3.45,,,,,,,,DNK,2018
2018-08-12,Randers FC,Aarhus,0,0,,,,,,,,,,,,,,,2.82,3.23,2.54,,,,,,,,DNK,2018
2018-08-12,Midtjylland,Horsens,3,0,,,,,,,,,,,,,,,1.46,4.53,6.57,,,,,,,,DNK,2018
2018-08-13,Esbjerg,Sonderjyske,1,0,,,,,,,,,,,,,,,3.18,3.53,2.17,,,,,,,,DNK,2018
2018-08-17,Sonderjyske,Vendsyssel,2,1,,,,,,,,,,,,,,,1.82,3.61,4.35,,,,,,,,DNK,2018
2018-08-19,Nordsjaelland,Vejle,2,0,,,,,,,,,,,,,,,1.81,3.74,4.18,,,,,,,,DNK,2018
2018-08-19,Randers FC,Hobro,3,0,,,,,,,,,,,,,,,1.99,3.33,3.94,,,,,,,,DNK,2018
2018-08-19,Aarhus,FC Copenhagen,1,1,,,,,,,,,,,,,,,4.69,3.66,1.75,,,,,,,,DNK,2018
2018-08-19,Brondby,Esbjerg,0,1,,,,,,,,,,,,,,,1.29,5.76,9.43,,,,,,,,DNK,2018
2018-08-19,Odense,Midtjylland,1,1,,,,,,,,,,,,,,,2.89,3.45,2.37,,,,,,,,DNK,2018
2018-08-20,Horsens,Aalborg,0,0,,,,,,,,,,,,,,,2.87,3.07,2.6,,,,,,,,DNK,2018
2018-08-24,Hobro,Aarhus,0,2,,,,,,,,,,,,,,,3.21,3.27,2.26,,,,,,,,DNK,2018
2018-08-26,Nordsjaelland,Horsens,0,1,,,,,,,,,,,,,,,1.6,4.06,5.43,,,,,,,,DNK,2018
2018-08-26,Vejle,Odense,0,2,,,,,,,,,,,,,,,3.26,3.38,2.2,,,,,,,,DNK,2018
2018-08-26,Vendsyssel,Brondby,1,2,,,,,,,,,,,,,,,6.64,4.66,1.44,,,,,,,,DNK,2018
2018-08-26,FC Copenhagen,Sonderjyske,3,2,,,,,,,,,,,,,,,1.43,4.41,7.62,,,,,,,,DNK,2018
2018-08-26,Midtjylland,Randers FC,3,0,,,,,,,,,,,,,,,1.87,3.48,4.23,,,,,,,,DNK,2018
2018-08-27,Aalborg,Esbjerg,0,1,,,,,,,,,,,,,,,1.96,3.38,3.97,,,,,,,,DNK,2018
2018-08-31,Horsens,Vejle,0,0,,,,,,,,,,,,,,,2.47,3.12,2.99,,,,,,,,DNK,2018
2018-09-01,Sonderjyske,Hobro,1,1,,,,,,,,,,,,,,,2.05,3.4,3.69,,,,,,,,DNK,2018
