date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2019-08-16,Denizlispor,Galatasaray,2,0,0,0,15,7,5,4,6,2,12,9,4,5,0,1,4.5,3.75,1.75,,,1.72,2.07,0.75,1.83,2.02,T1,2019-20
2019-08-17,Genclerbirligi,Rizespor,0,1,0,0,8,11,1,5,4,2,16,14,4,2,1,0,2.1,3.3,3.5,,,2.05,1.75,-0.25,1.8,2.05,T1,2019-20
2019-08-17,Kayserispor,Alanyaspor,0,1,0,0,6,14,3,7,6,9,13,10,4,1,0,0,2.4,3.2,3.0,,,2.05,1.75,-0.25,2.05,1.8,T1,2019-20
2019-08-17,Sivasspor,Besiktas,3,0,1,0,13,13,8,3,7,0,15,9,4,3,0,0,2.75,3.5,2.4,,,1.72,2.07,0.0,2.05,1.8,T1,2019-20
2019-08-18,Konyaspor,Ankaragucu,0,0,0,0,23,9,4,1,4,1,7,14,0,2,0,0,1.72,3.5,5.0,,,2.1,1.7,-0.75,2.0,1.85,T1,2019-20
2019-08-18,Goztep,Antalyaspor,0,1,0,1,7,10,1,3,5,5,15,13,3,3,0,0,1.85,3.6,4.0,,,1.8,2.0,-0.5,1.85,2.0,T1,2019-20
2019-08-18,Kasimpasa,Trabzonspor,1,1,1,1,15,17,7,2,5,9,14,17,2,0,0,0,3.3,3.5,2.1,,,1.57,2.35,0.25,2.0,1.85,T1,2019-20
2019-08-18,Yeni Malatyaspor,Buyuksehyr,3,0,0,0,9,15,5,4,2,11,11,15,3,2,0,1,3.5,3.25,2.1,,,2.07,1.72,0.25,2.0,1.85,T1,2019-20
2019-08-19,Fenerbahce,Gaziantep,5,0,3,0,18,4,9,0,4,2,14,18,1,4,0,0,1.44,4.2,7.5,,,1.61,2.25,-1.25,2.05,1.8,T1,2019-20
2019-08-23,Besiktas,Goztep,3,0,1,0,8,12,4,3,8,3,19,9,1,1,0,0,1.44,4.2,7.5,,,1.75,2.05,-1.0,1.8,2.05,T1,2019-20
2019-08-24,Ankaragucu,Kayserispor,1,1,0,0,15,15,5,5,1,7,18,9,3,1,0,0,2.37,3.2,3.0,,,2.05,1.75,-0.25,2.05,1.8,T1,2019-20
2019-08-24,Alanyaspor,Kasimpasa,4,1,1,1,18,6,8,1,1,4,13,11,4,4,0,0,1.66,4.33,4.33,,,1.53,2.4,-0.75,1.85,2.0,T1,2019-20
2019-08-24,Buyuksehyr,Fenerbahce,1,2,1,0,12,13,4,3,4,4,11,10,0,0,0,0,2.45,3.2,2.9,,,1.8,2.0,0.0,1.83,2.02,T1,2019-20
2019-08-25,Rizespor,Sivasspor,2,1,0,0,11,15,5,2,1,12,15,11,2,2,0,0,2.05,3.3,3.6,,,1.72,2.07,-0.25,1.85,2.0,T1,2019-20
2019-08-25,Trabzonspor,Yeni Malatyaspor,2,1,1,0,16,13,5,2,4,5,5,13,1,2,0,0,1.65,3.75,5.25,,,1.6,2.3,-0.75,1.85,2.0,T1,2019-20
2019-08-25,Antalyaspor,Denizlispor,0,2,0,1,19,8,3,2,5,3,13,14,1,3,0,0,2.62,3.2,2.75,,,1.95,1.85,0.0,1.9,1.95,T1,2019-20
2019-08-25,Galatasaray,Konyaspor,1,1,0,0,18,16,6,4,2,5,8,11,1,3,1,0,1.4,4.75,7.0,,,1.57,2.35,-1.25,2.0,1.85,T1,2019-20
2019-08-26,Gaziantep,Genclerbirligi,4,1,2,0,15,12,7,4,4,6,17,8,1,1,0,2,2.37,3.25,3.0,,,2.1,1.7,-0.25,2.1,1.77,T1,2019-20
2019-08-30,Kasimpasa,Ankaragucu,0,1,0,1,27,4,7,2,10,1,10,26,1,5,0,0,1.7,3.8,4.75,,,1.65,2.2,-0.75,1.9,1.95,T1,2019-20
2019-08-30,Kayserispor,Galatasaray,2,3,1,0,8,20,4,10,1,4,21,13,8,6,3,1,4.75,3.6,1.72,,,1.8,2.0,0.75,1.9,1.95,T1,2019-20
2019-08-31,Konyaspor,Antalyaspor,2,2,0,1,17,15,4,6,5,7,13,14,2,2,0,0,1.57,3.75,6.0,,,2.15,1.66,-0.75,1.8,2.05,T1,2019-20
2019-08-31,Besiktas,Rizespor,1,1,0,1,20,6,4,2,11,2,16,10,5,1,0,0,1.57,4.0,5.5,,,1.6,2.3,-1.0,2.0,1.85,T1,2019-20
2019-08-31,Goztep,Denizlispor,0,0,0,0,17,5,2,1,5,1,13,14,2,3,0,1,2.4,3.2,3.0,,,2.05,1.75,-0.25,2.1,1.77,T1,2019-20
2019-09-01,Genclerbirligi,Buyuksehyr,1,2,1,0,8,22,5,9,4,5,26,17,5,2,0,0,4.5,3.4,1.83,,,2.2,1.65,0.5,2.02,1.83,T1,2019-20
2019-09-01,Sivasspor,Gaziantep,1,1,0,1,22,11,5,4,7,5,14,19,3,4,0,0,1.44,4.2,7.5,,,1.8,2.0,-1.0,1.83,2.02,T1,2019-20
2019-09-01,Fenerbahce,Trabzonspor,1,1,1,1,21,10,9,5,6,3,14,9,1,3,0,0,1.65,4.0,4.75,,,1.47,2.6,-0.75,1.83,2.02,T1,2019-20
2019-09-01,Yeni Malatyaspor,Alanyaspor,2,3,0,3,14,8,8,5,5,3,18,13,4,2,0,0,3.1,3.3,2.3,,,1.8,2.0,0.25,1.7,2.1,T1,2019-20
2019-09-13,Galatasaray,Kasimpasa,1,0,1,0,14,9,4,2,3,5,15,18,2,3,0,0,1.28,5.75,9.5,,,1.36,3.1,-1.5,1.77,2.02,T1,2019-20
2019-09-14,Buyuksehyr,Sivasspor,1,1,0,1,13,9,5,2,7,4,13,15,2,2,0,0,1.57,3.75,6.0,,,1.8,2.0,-1.0,2.05,1.8,T1,2019-20
2019-09-14,Antalyaspor,Kayserispor,2,2,1,1,18,5,5,3,11,3,14,15,3,1,0,0,2.1,3.4,3.4,,,2.05,1.75,-0.25,1.8,2.05,T1,2019-20
2019-09-14,Gaziantep,Besiktas,3,2,1,0,14,12,5,5,4,14,15,9,4,4,1,2,4.2,3.75,1.8,,,1.7,2.1,0.5,2.02,1.83,T1,2019-20
2019-09-15,Ankaragucu,Yeni Malatyaspor,0,4,0,3,11,18,2,10,4,2,12,12,4,3,1,0,2.7,3.2,2.6,,,2.1,1.7,0.0,1.98,1.88,T1,2019-20
2019-09-15,Rizespor,Goztep,0,0,0,0,9,3,2,1,3,3,21,10,3,4,0,0,1.9,3.5,4.0,,,2.0,1.8,-0.5,2.0,1.85,T1,2019-20
2019-09-15,Denizlispor,Konyaspor,0,1,0,0,8,10,2,4,3,5,13,4,4,2,0,0,2.1,3.3,3.5,,,2.15,1.66,-0.25,1.8,2.05,T1,2019-20
2019-09-15,Trabzonspor,Genclerbirligi,2,2,1,1,17,14,9,6,2,4,11,15,2,2,0,0,1.45,4.5,6.5,,,1.53,2.4,-1.0,1.8,2.05,T1,2019-20
2019-09-16,Alanyaspor,Fenerbahce,3,1,1,1,12,11,6,4,3,3,13,14,1,1,0,0,2.87,3.4,2.37,,,1.72,2.07,0.0,2.05,1.8,T1,2019-20
2019-09-20,Goztep,Konyaspor,1,0,0,0,16,9,10,1,9,1,9,14,1,3,1,0,2.3,3.1,3.2,,,2.5,1.5,-0.25,2.05,1.8,T1,2019-20
2019-09-21,Kasimpasa,Antalyaspor,3,0,0,0,15,10,7,3,4,10,17,15,2,3,0,0,2.4,3.4,2.8,,,1.72,2.07,-0.25,2.05,1.8,T1,2019-20
2019-09-21,Kayserispor,Denizlispor,1,1,1,0,12,18,5,5,3,4,19,13,2,1,0,0,2.4,3.2,3.0,,,2.0,1.8,0.0,1.8,2.05,T1,2019-20
2019-09-21,Fenerbahce,Ankaragucu,2,1,1,1,30,6,8,3,8,1,11,11,2,3,0,0,1.25,5.5,12.0,,,1.47,2.6,-1.75,1.88,1.98,T1,2019-20
