date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2023-07-28,St. Gilloise,Anderlecht,2,0,1,0,10,5,3,2,3,3,16,13,5,3,0,0,2.1,3.3,3.2,,,1.88,1.98,-0.25,1.88,1.98,B1,2023-24
2023-07-29,Eupen,Westerlo,2,2,1,0,13,22,6,5,1,4,14,7,1,0,0,0,3.4,3.3,2.05,,,1.9,1.95,0.25,2.03,1.83,B1,2023-24
2023-07-29,Charleroi,Oud-Heverlee Leuven,1,1,1,0,4,19,2,5,2,6,7,12,3,1,1,0,1.95,3.5,3.5,,,1.73,2.08,-0.5,2.0,1.85,B1,2023-24
2023-07-29,RWD Molenbeek,Genk,0,4,0,3,10,28,4,10,2,6,11,11,1,0,0,0,3.5,3.6,1.85,,,1.73,2.08,0.5,1.9,1.95,B1,2023-24
2023-07-30,Antwerp,Cercle Brugge,1,0,1,0,15,8,4,1,7,7,15,13,0,2,0,0,1.75,3.5,4.2,,,1.88,1.98,-0.75,2.05,1.75,B1,2023-24
2023-07-30,Gent,Kortrijk,3,2,2,1,17,10,4,3,7,5,5,9,1,4,0,0,1.33,4.75,8.0,,,1.57,2.35,-1.5,1.95,1.9,B1,2023-24
2023-07-30,Club Brugge,Mechelen,1,1,0,1,21,9,5,2,4,3,8,9,2,2,1,0,1.45,4.5,5.25,,,1.57,2.35,-1.25,2.0,1.85,B1,2023-24
2023-07-30,St Truiden,Standard,1,0,0,0,11,7,3,3,3,2,13,11,1,1,0,0,2.63,3.2,2.63,,,2.08,1.73,0.0,1.9,1.95,B1,2023-24
2023-08-04,Standard,St. Gilloise,0,1,0,1,8,24,3,8,2,13,9,12,4,1,1,0,3.75,3.6,1.91,,,1.73,2.08,0.5,1.88,1.98,B1,2023-24
2023-08-05,Genk,Eupen,0,1,0,1,28,5,3,2,7,2,11,11,1,2,0,0,1.33,5.25,8.5,,,1.44,2.7,-1.5,1.83,2.03,B1,2023-24
2023-08-05,Cercle Brugge,Charleroi,2,0,2,0,19,8,3,3,4,5,11,13,0,3,0,0,1.85,3.8,4.0,,,1.7,2.1,-0.5,1.88,1.98,B1,2023-24
