date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2002-08-16,Roosendaal,Zwolle,1,1,1,0,,,,,,,,,,,,,2.0,3.4,3.0,,,,,,,,N1,2002-03
2002-08-17,AZ Alkmaar,Heerenveen,3,3,1,2,,,,,,,,,,,,,2.4,3.25,2.5,,,,,,,,N1,2002-03
2002-08-17,Excelsior,PSV Eindhoven,0,2,0,2,,,,,,,,,,,,,5.0,3.5,1.571,,,,,,,,N1,2002-03
2002-08-17,NAC Breda,Roda JC,2,2,1,0,,,,,,,,,,,,,2.0,3.4,3.0,,,,,,,,N1,2002-03
2002-08-17,Twente,Willem II,0,2,0,0,,,,,,,,,,,,,2.0,3.4,3.0,,,,,,,,N1,2002-03
2002-08-18,Ajax,Utrecht,3,1,1,1,,,,,,,,,,,,,1.333,4.0,8.0,,,,,,,,N1,2002-03
2002-08-18,Feyenoord,Nijmegen,2,0,0,0,,,,,,,,,,,,,1.364,3.75,8.0,,,,,,,,N1,2002-03
2002-08-18,Groningen,Vitesse,1,2,1,1,,,,,,,,,,,,,2.7,3.25,2.25,,,,,,,,N1,2002-03
2002-08-18,Waalwijk,Graafschap,4,2,1,0,,,,,,,,,,,,,1.571,3.5,5.0,,,,,,,,N1,2002-03
2002-08-23,Nijmegen,AZ Alkmaar,2,0,1,0,,,,,,,,,,,,,1.833,3.2,3.75,,,,,,,,N1,2002-03
2002-08-24,Graafschap,Roosendaal,2,0,1,0,,,,,,,,,,,,,1.8,3.25,3.75,,,,,,,,N1,2002-03
2002-08-24,Heerenveen,Waalwijk,1,2,1,0,,,,,,,,,,,,,1.615,3.25,5.0,,,,,,,,N1,2002-03
2002-08-24,PSV Eindhoven,Groningen,1,0,0,0,,,,,,,,,,,,,1.167,5.5,11.0,,,,,,,,N1,2002-03
2002-08-24,Roda JC,Feyenoord,2,2,1,1,,,,,,,,,,,,,3.0,3.2,2.1,,,,,,,,N1,2002-03
2002-08-24,Zwolle,Excelsior,1,1,1,0,,,,,,,,,,,,,1.909,3.25,3.4,,,,,,,,N1,2002-03
2002-08-25,Twente,Utrecht,1,1,1,1,,,,,,,,,,,,,2.1,3.2,3.0,,,,,,,,N1,2002-03
2002-08-25,Vitesse,Ajax,1,2,1,0,,,,,,,,,,,,,3.2,3.2,2.0,,,,,,,,N1,2002-03
2002-08-25,Willem II,NAC Breda,1,1,1,1,,,,,,,,,,,,,1.833,3.4,3.5,,,,,,,,N1,2002-03
2002-08-30,Waalwijk,Twente,3,2,1,1,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,N1,2002-03
2002-08-31,NAC Breda,Nijmegen,0,0,0,0,,,,,,,,,,,,,1.833,3.2,3.75,,,,,,,,N1,2002-03
2002-08-31,Roda JC,Willem II,1,0,0,0,,,,,,,,,,,,,1.833,3.2,3.75,,,,,,,,N1,2002-03
2002-08-31,Zwolle,Vitesse,1,0,0,0,,,,,,,,,,,,,3.0,3.2,2.1,,,,,,,,N1,2002-03
2002-09-01,Groningen,Ajax,1,3,0,2,,,,,,,,,,,,,4.5,3.75,1.571,,,,,,,,N1,2002-03
2002-09-01,Roosendaal,Heerenveen,3,0,2,0,,,,,,,,,,,,,3.0,3.2,2.1,,,,,,,,N1,2002-03
2002-09-10,AZ Alkmaar,PSV Eindhoven,0,4,0,3,,,,,,,,,,,,,4.5,3.5,1.615,,,,,,,,N1,2002-03
2002-09-10,Feyenoord,Excelsior,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,N1,2002-03
2002-09-10,Utrecht,Graafschap,4,0,2,0,,,,,,,,,,,,,1.5,3.4,6.0,,,,,,,,N1,2002-03
2002-09-13,Vitesse,Roosendaal,3,0,1,0,,,,,,,,,,,,,1.444,3.75,6.0,,,,,,,,N1,2002-03
2002-09-14,Ajax,Zwolle,2,0,0,0,,,,,,,,,,,,,1.167,5.5,11.0,,,,,,,,N1,2002-03
2002-09-14,Excelsior,Groningen,4,2,2,1,,,,,,,,,,,,,2.0,3.4,3.0,,,,,,,,N1,2002-03
