date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2008-08-22,Guimaraes,Setubal,1,1,1,0,,,,,,,,,,,,,2.1,3.25,3.6,,,,,,,,P1,2008-09
2008-08-23,Pacos Ferreira,Sp Braga,0,2,0,0,,,,,,,,,,,,,3.2,3.1,2.2,,,,,,,,P1,2008-09
2008-08-23,Sp Lisbon,Trofense,3,1,3,0,,,,,,,,,,,,,1.25,5.5,15.0,,,,,,,,P1,2008-09
2008-08-24,Est Amadora,Academica,1,0,0,0,,,,,,,,,,,,,2.15,3.2,3.2,,,,,,,,P1,2008-09
2008-08-24,Leixoes,Nacional,1,3,1,1,,,,,,,,,,,,,2.4,3.0,3.0,,,,,,,,P1,2008-09
2008-08-24,Naval,Maritimo,1,0,1,0,,,,,,,,,,,,,2.45,3.1,2.8,,,,,,,,P1,2008-09
2008-08-24,Porto,Belenenses,2,0,1,0,,,,,,,,,,,,,1.29,4.5,15.0,,,,,,,,P1,2008-09
2008-08-24,Rio Ave,Benfica,1,1,0,0,,,,,,,,,,,,,6.0,3.5,1.62,,,,,,,,P1,2008-09
2008-08-29,Belenenses,Pacos Ferreira,2,2,1,0,,,,,,,,,,,,,1.73,3.5,5.0,,,,,,,,P1,2008-09
2008-08-30,Benfica,Porto,1,1,0,1,,,,,,,,,,,,,2.5,3.2,2.8,,,,,,,,P1,2008-09
2008-08-31,Academica,Rio Ave,1,0,1,0,,,,,,,,,,,,,1.91,3.2,3.75,,,,,,,,P1,2008-09
2008-08-31,Nacional,Naval,2,1,0,0,,,,,,,,,,,,,1.8,3.3,4.0,,,,,,,,P1,2008-09
2008-08-31,Setubal,Est Amadora,1,0,1,0,,,,,,,,,,,,,1.85,3.3,4.5,,,,,,,,P1,2008-09
2008-08-31,Trofense,Leixoes,1,2,0,1,,,,,,,,,,,,,2.2,3.1,3.1,,,,,,,,P1,2008-09
2008-09-01,Maritimo,Guimaraes,0,1,0,1,,,,,,,,,,,,,2.45,3.1,3.0,,,,,,,,P1,2008-09
2008-09-01,Sp Braga,Sp Lisbon,0,1,0,1,,,,,,,,,,,,,3.25,3.25,2.2,,,,,,,,P1,2008-09
2008-09-20,Sp Lisbon,Belenenses,2,0,1,0,,,,,,,,,,,,,1.33,4.2,9.0,,,,,,,,P1,2008-09
2008-09-21,Academica,Setubal,1,0,0,0,,,,,,,,,,,,,2.3,3.1,3.0,,,,,,,,P1,2008-09
2008-09-21,Est Amadora,Maritimo,0,0,0,0,,,,,,,,,,,,,2.4,3.1,2.88,,,,,,,,P1,2008-09
2008-09-21,Leixoes,Sp Braga,2,0,1,0,,,,,,,,,,,,,3.5,3.25,2.0,,,,,,,,P1,2008-09
2008-09-21,Naval,Trofense,3,1,2,1,,,,,,,,,,,,,1.91,3.25,3.75,,,,,,,,P1,2008-09
2008-09-21,Rio Ave,Porto,0,0,0,0,,,,,,,,,,,,,5.75,3.75,1.53,,,,,,,,P1,2008-09
2008-09-22,Guimaraes,Nacional,0,2,0,1,,,,,,,,,,,,,1.83,3.3,4.0,,,,,,,,P1,2008-09
2008-09-22,Pacos Ferreira,Benfica,3,4,1,3,,,,,,,,,,,,,5.25,3.5,1.62,,,,,,,,P1,2008-09
2008-09-26,Porto,Pacos Ferreira,2,0,1,0,,,,,,,,,,,,,1.17,6.5,23.0,,,,,,,,P1,2008-09
2008-09-27,Benfica,Sp Lisbon,2,0,0,0,,,,,,,,,,,,,2.3,3.1,3.3,,,,,,,,P1,2008-09
2008-09-27,Setubal,Rio Ave,1,0,0,0,,,,,,,,,,,,,1.73,3.4,4.5,,,,,,,,P1,2008-09
2008-09-27,Sp Braga,Naval,1,1,1,0,,,,,,,,,,,,,1.53,3.6,6.0,,,,,,,,P1,2008-09
2008-09-28,Maritimo,Academica,2,0,1,0,,,,,,,,,,,,,2.0,3.2,3.5,,,,,,,,P1,2008-09
2008-09-28,Nacional,Est Amadora,1,2,0,1,,,,,,,,,,,,,1.75,3.3,4.5,,,,,,,,P1,2008-09
2008-09-28,Trofense,Guimaraes,1,3,0,2,,,,,,,,,,,,,3.25,3.2,2.1,,,,,,,,P1,2008-09
2008-09-29,Belenenses,Leixoes,0,1,0,0,,,,,,,,,,,,,2.0,3.3,3.4,,,,,,,,P1,2008-09
2008-10-04,Naval,Belenenses,1,1,0,0,,,,,,,,,,,,,2.1,3.1,3.4,,,,,,,,P1,2008-09
2008-10-05,Academica,Nacional,1,1,0,1,,,,,,,,,,,,,2.38,3.1,2.88,,,,,,,,P1,2008-09
2008-10-05,Est Amadora,Trofense,1,0,0,0,,,,,,,,,,,,,1.7,3.4,4.75,,,,,,,,P1,2008-09
2008-10-05,Rio Ave,Pacos Ferreira,3,2,1,0,,,,,,,,,,,,,2.1,3.1,3.4,,,,,,,,P1,2008-09
2008-10-05,Sp Lisbon,Porto,1,2,1,2,,,,,,,,,,,,,2.5,3.1,2.7,,,,,,,,P1,2008-09
2008-10-06,Guimaraes,Sp Braga,0,0,0,0,,,,,,,,,,,,,2.1,3.1,3.4,,,,,,,,P1,2008-09
2008-10-06,Leixoes,Benfica,1,1,0,1,,,,,,,,,,,,,4.5,3.4,1.73,,,,,,,,P1,2008-09
2008-10-07,Setubal,Maritimo,0,2,0,0,,,,,,,,,,,,,2.1,3.25,3.5,,,,,,,,P1,2008-09
2008-10-24,Trofense,Academica,0,0,0,0,,,,,,,,,,,,,2.62,3.2,2.7,,,,,,,,P1,2008-09
2008-10-25,Belenenses,Guimaraes,1,1,0,1,,,,,,,,,,,,,2.5,3.1,2.9,,,,,,,,P1,2008-09
2008-10-25,Porto,Leixoes,2,3,1,2,,,,,,,,,,,,,1.25,5.5,13.0,,,,,,,,P1,2008-09
2008-10-26,Benfica,Naval,2,1,0,0,,,,,,,,,,,,,1.25,4.75,12.0,,,,,,,,P1,2008-09
2008-10-26,Maritimo,Rio Ave,1,1,0,0,,,,,,,,,,,,,1.73,3.4,4.5,,,,,,,,P1,2008-09
2008-10-26,Nacional,Setubal,1,0,0,0,,,,,,,,,,,,,1.83,3.4,4.0,,,,,,,,P1,2008-09
2008-10-26,Pacos Ferreira,Sp Lisbon,0,0,0,0,,,,,,,,,,,,,5.25,3.6,1.67,,,,,,,,P1,2008-09
2008-10-27,Sp Braga,Est Amadora,5,0,2,0,,,,,,,,,,,,,1.73,3.4,4.5,,,,,,,,P1,2008-09
2008-10-31,Setubal,Trofense,0,2,0,1,,,,,,,,,,,,,1.7,3.4,5.5,,,,,,,,P1,2008-09
2008-11-01,Naval,Porto,1,0,0,0,,,,,,,,,,,,,5.5,3.4,1.7,,,,,,,,P1,2008-09
2008-11-01,Rio Ave,Sp Lisbon,0,1,0,1,,,,,,,,,,,,,5.5,3.4,1.7,,,,,,,,P1,2008-09
2008-11-02,Academica,Sp Braga,1,1,0,0,,,,,,,,,,,,,2.9,3.0,2.4,,,,,,,,P1,2008-09
2008-11-02,Est Amadora,Belenenses,1,1,1,1,,,,,,,,,,,,,2.25,3.2,3.0,,,,,,,,P1,2008-09
2008-11-02,Guimaraes,Benfica,1,2,1,2,,,,,,,,,,,,,3.3,3.2,2.2,,,,,,,,P1,2008-09
2008-11-02,Leixoes,Pacos Ferreira,2,1,2,0,,,,,,,,,,,,,1.8,3.25,4.33,,,,,,,,P1,2008-09
2008-11-03,Maritimo,Nacional,4,2,1,1,,,,,,,,,,,,,2.2,3.2,3.3,,,,,,,,P1,2008-09
2008-11-14,Trofense,Maritimo,0,2,0,0,,,,,,,,,,,,,2.9,3.1,2.5,,,,,,,,P1,2008-09
2008-11-15,Porto,Guimaraes,2,0,0,0,,,,,,,,,,,,,1.33,4.5,9.0,,,,,,,,P1,2008-09
2008-11-15,Sp Lisbon,Leixoes,0,1,0,0,,,,,,,,,,,,,1.36,4.2,8.0,,,,,,,,P1,2008-09
2008-11-16,Benfica,Est Amadora,1,0,0,0,,,,,,,,,,,,,1.2,5.25,13.0,,,,,,,,P1,2008-09
2008-11-16,Nacional,Rio Ave,0,0,0,0,,,,,,,,,,,,,1.62,3.4,5.25,,,,,,,,P1,2008-09
2008-11-16,Pacos Ferreira,Naval,2,1,2,1,,,,,,,,,,,,,2.38,3.25,2.75,,,,,,,,P1,2008-09
2008-11-16,Sp Braga,Setubal,1,0,1,0,,,,,,,,,,,,,1.53,3.6,6.0,,,,,,,,P1,2008-09
2008-11-17,Belenenses,Academica,1,0,1,0,,,,,,,,,,,,,2.05,3.2,3.4,,,,,,,,P1,2008-09
2008-11-21,Rio Ave,Leixoes,1,2,1,1,,,,,,,,,,,,,3.1,3.1,2.4,,,,,,,,P1,2008-09
2008-11-22,Maritimo,Sp Braga,0,0,0,0,,,,,,,,,,,,,2.38,3.2,3.0,,,,,,,,P1,2008-09
2008-11-22,Naval,Sp Lisbon,0,1,0,1,,,,,,,,,,,,,4.33,3.25,1.91,,,,,,,,P1,2008-09
2008-11-23,Academica,Benfica,0,2,0,1,,,,,,,,,,,,,5.0,3.3,1.7,,,,,,,,P1,2008-09
2008-11-23,Guimaraes,Pacos Ferreira,0,0,0,0,,,,,,,,,,,,,1.67,3.4,5.0,,,,,,,,P1,2008-09
2008-11-23,Nacional,Trofense,1,0,1,0,,,,,,,,,,,,,1.5,3.6,7.0,,,,,,,,P1,2008-09
2008-11-24,Setubal,Belenenses,2,0,1,0,,,,,,,,,,,,,2.25,3.0,3.2,,,,,,,,P1,2008-09
2008-11-28,Leixoes,Naval,1,1,0,0,,,,,,,,,,,,,1.75,3.4,5.0,,,,,,,,P1,2008-09
2008-11-29,Belenenses,Maritimo,0,2,0,1,,,,,,,,,,,,,2.5,3.0,2.8,,,,,,,,P1,2008-09
2008-11-30,Pacos Ferreira,Est Amadora,1,0,0,0,,,,,,,,,,,,,2.2,3.1,3.2,,,,,,,,P1,2008-09
2008-11-30,Sp Braga,Nacional,1,0,1,0,,,,,,,,,,,,,1.91,3.3,3.75,,,,,,,,P1,2008-09
2008-11-30,Sp Lisbon,Guimaraes,2,0,2,0,,,,,,,,,,,,,1.5,3.6,7.0,,,,,,,,P1,2008-09
2008-11-30,Trofense,Rio Ave,2,0,0,0,,,,,,,,,,,,,2.5,3.0,2.8,,,,,,,,P1,2008-09
2008-12-01,Benfica,Setubal,2,2,1,0,,,,,,,,,,,,,1.25,5.0,11.0,,,,,,,,P1,2008-09
2008-12-01,Porto,Academica,2,1,1,1,,,,,,,,,,,,,1.25,5.0,11.0,,,,,,,,P1,2008-09
2008-12-05,Est Amadora,Sp Lisbon,1,3,1,1,,,,,,,,,,,,,5.0,3.5,1.73,,,,,,,,P1,2008-09
2008-12-06,Academica,Pacos Ferreira,2,1,1,0,,,,,,,,,,,,,2.1,3.25,3.25,,,,,,,,P1,2008-09
2008-12-06,Nacional,Belenenses,4,2,2,0,,,,,,,,,,,,,1.91,3.3,3.75,,,,,,,,P1,2008-09
2008-12-06,Setubal,Porto,0,3,0,0,,,,,,,,,,,,,4.33,3.5,1.73,,,,,,,,P1,2008-09
2008-12-07,Maritimo,Benfica,0,6,0,2,,,,,,,,,,,,,3.1,3.2,2.2,,,,,,,,P1,2008-09
2008-12-07,Rio Ave,Naval,2,0,1,0,,,,,,,,,,,,,2.25,3.2,3.0,,,,,,,,P1,2008-09
2008-12-08,Guimaraes,Leixoes,1,0,0,0,,,,,,,,,,,,,2.25,3.1,3.1,,,,,,,,P1,2008-09
2008-12-08,Trofense,Sp Braga,0,0,0,0,,,,,,,,,,,,,3.4,3.2,2.05,,,,,,,,P1,2008-09
2008-12-17,Est Amadora,Porto,2,4,1,2,,,,,,,,,,,,,6.5,3.75,1.5,,,,,,,,P1,2008-09
2008-12-19,Naval,Guimaraes,0,0,0,0,,,,,,,,,,,,,2.7,3.1,2.8,,,,,,,,P1,2008-09
2008-12-20,Sp Braga,Rio Ave,1,0,0,0,,,,,,,,,,,,,1.5,4.0,7.0,,,,,,,,P1,2008-09
2008-12-20,Sp Lisbon,Academica,0,0,0,0,,,,,,,,,,,,,1.28,5.25,11.0,,,,,,,,P1,2008-09
2008-12-21,Belenenses,Trofense,3,2,0,2,,,,,,,,,,,,,1.8,3.2,4.33,,,,,,,,P1,2008-09
2008-12-21,Leixoes,Est Amadora,1,1,0,0,,,,,,,,,,,,,1.66,3.4,5.0,,,,,,,,P1,2008-09
2008-12-21,Pacos Ferreira,Setubal,2,0,2,0,,,,,,,,,,,,,2.25,3.1,3.0,,,,,,,,P1,2008-09
2008-12-21,Porto,Maritimo,0,0,0,0,,,,,,,,,,,,,1.36,4.2,7.5,,,,,,,,P1,2008-09
2008-12-22,Benfica,Nacional,0,0,0,0,,,,,,,,,,,,,1.4,4.0,7.5,,,,,,,,P1,2008-09
2009-01-02,Academica,Leixoes,0,0,0,0,,,,,,,,,,,,,2.63,3.0,2.88,,,,,,,,P1,2008-09
2009-01-03,Rio Ave,Guimaraes,2,4,2,2,,,,,,,,,,,,,2.75,2.87,2.87,,,,,,,,P1,2008-09
2009-01-03,Setubal,Sp Lisbon,0,2,0,2,,,,,,,,,,,,,5.0,3.6,1.7,,,,,,,,P1,2008-09
2009-01-04,Est Amadora,Naval,1,0,1,0,,,,,,,,,,,,,2.25,3.0,3.2,,,,,,,,P1,2008-09
2009-01-04,Maritimo,Pacos Ferreira,4,1,1,1,,,,,,,,,,,,,1.65,3.5,4.75,,,,,,,,P1,2008-09
2009-01-04,Nacional,Porto,2,4,1,0,,,,,,,,,,,,,4.33,3.3,1.75,,,,,,,,P1,2008-09
2009-01-04,Trofense,Benfica,2,0,1,0,,,,,,,,,,,,,8.0,3.75,1.4,,,,,,,,P1,2008-09
2009-01-05,Sp Braga,Belenenses,2,0,0,0,,,,,,,,,,,,,1.57,3.6,5.5,,,,,,,,P1,2008-09
2009-01-10,Guimaraes,Est Amadora,0,0,0,0,,,,,,,,,,,,,1.62,3.4,5.5,,,,,,,,P1,2008-09
2009-01-10,Sp Lisbon,Maritimo,2,0,1,0,,,,,,,,,,,,,1.44,3.75,7.5,,,,,,,,P1,2008-09
2009-01-11,Benfica,Sp Braga,1,0,1,0,,,,,,,,,,,,,1.67,3.4,5.0,,,,,,,,P1,2008-09
2009-01-11,Leixoes,Setubal,0,0,0,0,,,,,,,,,,,,,1.8,3.3,4.2,,,,,,,,P1,2008-09
2009-01-11,Naval,Academica,2,1,0,0,,,,,,,,,,,,,2.2,3.1,3.1,,,,,,,,P1,2008-09
2009-01-11,Pacos Ferreira,Nacional,2,3,0,3,,,,,,,,,,,,,2.5,3.2,2.62,,,,,,,,P1,2008-09
2009-01-11,Porto,Trofense,0,0,0,0,,,,,,,,,,,,,1.17,6.5,12.0,,,,,,,,P1,2008-09
2009-01-11,Rio Ave,Belenenses,0,1,0,0,,,,,,,,,,,,,2.2,3.1,3.1,,,,,,,,P1,2008-09
2009-01-23,Belenenses,Benfica,0,0,0,0,,,,,,,,,,,,,5.5,3.6,1.65,,,,,,,,P1,2008-09
2009-01-23,Maritimo,Leixoes,0,0,0,0,,,,,,,,,,,,,2.0,3.3,3.8,,,,,,,,P1,2008-09
2009-01-24,Est Amadora,Rio Ave,2,0,1,0,,,,,,,,,,,,,2.0,3.2,3.5,,,,,,,,P1,2008-09
2009-01-24,Nacional,Sp Lisbon,1,1,1,1,,,,,,,,,,,,,4.0,3.3,1.83,,,,,,,,P1,2008-09
2009-01-24,Setubal,Naval,0,1,0,1,,,,,,,,,,,,,2.1,3.1,3.3,,,,,,,,P1,2008-09
2009-01-24,Sp Braga,Porto,0,2,0,2,,,,,,,,,,,,,3.0,3.25,2.2,,,,,,,,P1,2008-09
2009-01-25,Academica,Guimaraes,2,1,1,0,,,,,,,,,,,,,2.5,3.1,2.7,,,,,,,,P1,2008-09
2009-01-25,Trofense,Pacos Ferreira,1,3,1,1,,,,,,,,,,,,,2.15,3.1,3.25,,,,,,,,P1,2008-09
2009-01-30,Setubal,Guimaraes,2,4,2,2,,,,,,,,,,,,,2.6,3.1,2.8,,,,,,,,P1,2008-09
2009-01-31,Benfica,Rio Ave,1,0,0,0,,,,,,,,,,,,,1.2,5.5,11.0,,,,,,,,P1,2008-09
2009-01-31,Trofense,Sp Lisbon,0,0,0,0,,,,,,,,,,,,,5.5,3.6,1.53,,,,,,,,P1,2008-09
2009-02-01,Academica,Est Amadora,2,2,0,1,,,,,,,,,,,,,2.1,3.0,3.4,,,,,,,,P1,2008-09
2009-02-01,Belenenses,Porto,1,3,1,2,,,,,,,,,,,,,5.25,3.6,1.57,,,,,,,,P1,2008-09
2009-02-01,Maritimo,Naval,1,0,0,0,,,,,,,,,,,,,1.8,3.4,4.0,,,,,,,,P1,2008-09
2009-02-01,Nacional,Leixoes,0,0,0,0,,,,,,,,,,,,,2.0,3.25,3.5,,,,,,,,P1,2008-09
2009-02-01,Sp Braga,Pacos Ferreira,2,0,2,0,,,,,,,,,,,,,1.5,3.6,6.5,,,,,,,,P1,2008-09
2009-02-06,Leixoes,Trofense,2,0,1,0,,,,,,,,,,,,,1.75,3.3,5.25,,,,,,,,P1,2008-09
2009-02-07,Est Amadora,Setubal,0,0,0,0,,,,,,,,,,,,,1.95,3.2,3.75,,,,,,,,P1,2008-09
2009-02-07,Guimaraes,Maritimo,2,1,1,0,,,,,,,,,,,,,2.0,3.2,3.5,,,,,,,,P1,2008-09
2009-02-08,Naval,Nacional,0,4,0,2,,,,,,,,,,,,,2.5,3.0,2.75,,,,,,,,P1,2008-09
2009-02-08,Porto,Benfica,1,1,0,1,,,,,,,,,,,,,1.95,3.0,4.0,,,,,,,,P1,2008-09
2009-02-08,Rio Ave,Academica,1,0,1,0,,,,,,,,,,,,,2.3,3.1,3.0,,,,,,,,P1,2008-09
2009-02-08,Sp Lisbon,Sp Braga,2,3,0,0,,,,,,,,,,,,,1.7,3.3,4.75,,,,,,,,P1,2008-09
2009-02-09,Pacos Ferreira,Belenenses,1,1,1,1,,,,,,,,,,,,,2.2,3.1,3.1,,,,,,,,P1,2008-09
2009-02-13,Nacional,Guimaraes,3,0,0,0,,,,,,,,,,,,,2.2,3.1,3.5,,,,,,,,P1,2008-09
2009-02-14,Belenenses,Sp Lisbon,1,2,0,0,,,,,,,,,,,,,5.0,3.4,1.66,,,,,,,,P1,2008-09
2009-02-14,Maritimo,Est Amadora,1,0,0,0,,,,,,,,,,,,,1.72,3.25,4.75,,,,,,,,P1,2008-09
2009-02-14,Sp Braga,Leixoes,0,1,0,0,,,,,,,,,,,,,1.61,3.5,5.5,,,,,,,,P1,2008-09
2009-02-15,Benfica,Pacos Ferreira,3,2,0,0,,,,,,,,,,,,,1.2,5.5,13.0,,,,,,,,P1,2008-09
2009-02-15,Porto,Rio Ave,3,1,1,0,,,,,,,,,,,,,1.16,6.0,15.0,,,,,,,,P1,2008-09
2009-02-15,Trofense,Naval,2,2,1,2,,,,,,,,,,,,,2.3,3.1,3.0,,,,,,,,P1,2008-09
2009-02-16,Setubal,Academica,2,1,0,0,,,,,,,,,,,,,2.3,3.1,3.0,,,,,,,,P1,2008-09
2009-02-20,Pacos Ferreira,Porto,0,2,0,1,,,,,,,,,,,,,6.0,3.75,1.57,,,,,,,,P1,2008-09
2009-02-21,Rio Ave,Setubal,1,0,0,0,,,,,,,,,,,,,2.25,3.2,3.0,,,,,,,,P1,2008-09
2009-02-21,Sp Lisbon,Benfica,3,2,1,1,,,,,,,,,,,,,2.25,3.1,3.1,,,,,,,,P1,2008-09
2009-02-22,Academica,Maritimo,3,1,2,1,,,,,,,,,,,,,2.5,3.1,2.7,,,,,,,,P1,2008-09
2009-02-22,Est Amadora,Nacional,1,0,1,0,,,,,,,,,,,,,2.5,3.1,2.7,,,,,,,,P1,2008-09
2009-02-22,Guimaraes,Trofense,0,1,0,0,,,,,,,,,,,,,1.66,3.4,5.0,,,,,,,,P1,2008-09
2009-02-22,Naval,Sp Braga,1,2,0,0,,,,,,,,,,,,,3.1,3.1,2.2,,,,,,,,P1,2008-09
2009-02-23,Leixoes,Belenenses,2,2,1,2,,,,,,,,,,,,,1.8,3.25,4.33,,,,,,,,P1,2008-09
2009-02-27,Benfica,Leixoes,2,1,1,0,,,,,,,,,,,,,1.57,3.6,7.0,,,,,,,,P1,2008-09
2009-02-28,Nacional,Academica,3,1,1,1,,,,,,,,,,,,,1.66,3.4,5.0,,,,,,,,P1,2008-09
2009-02-28,Pacos Ferreira,Rio Ave,2,0,0,0,,,,,,,,,,,,,2.0,3.2,3.5,,,,,,,,P1,2008-09
2009-02-28,Porto,Sp Lisbon,0,0,0,0,,,,,,,,,,,,,1.83,3.4,4.2,,,,,,,,P1,2008-09
2009-03-01,Belenenses,Naval,1,2,1,1,,,,,,,,,,,,,2.0,3.2,3.75,,,,,,,,P1,2008-09
2009-03-01,Maritimo,Setubal,5,1,3,0,,,,,,,,,,,,,1.57,3.6,5.5,,,,,,,,P1,2008-09
2009-03-01,Trofense,Est Amadora,1,1,0,1,,,,,,,,,,,,,2.25,3.0,3.1,,,,,,,,P1,2008-09
2009-03-02,Sp Braga,Guimaraes,1,0,1,0,,,,,,,,,,,,,1.75,3.4,4.5,,,,,,,,P1,2008-09
2009-03-06,Rio Ave,Maritimo,1,1,0,0,,,,,,,,,,,,,2.87,3.0,2.62,,,,,,,,P1,2008-09
2009-03-07,Leixoes,Porto,1,4,0,1,,,,,,,,,,,,,4.2,3.3,1.9,,,,,,,,P1,2008-09
2009-03-07,Sp Lisbon,Pacos Ferreira,2,0,2,0,,,,,,,,,,,,,1.28,5.25,10.0,,,,,,,,P1,2008-09
2009-03-08,Academica,Trofense,1,0,0,0,,,,,,,,,,,,,1.85,3.3,4.0,,,,,,,,P1,2008-09
2009-03-08,Est Amadora,Sp Braga,2,2,1,0,,,,,,,,,,,,,3.0,3.1,2.3,,,,,,,,P1,2008-09
2009-03-08,Guimaraes,Belenenses,3,1,1,0,,,,,,,,,,,,,1.8,3.3,4.25,,,,,,,,P1,2008-09
2009-03-08,Naval,Benfica,1,2,0,1,,,,,,,,,,,,,5.75,3.4,1.6,,,,,,,,P1,2008-09
2009-03-09,Setubal,Nacional,2,0,1,0,,,,,,,,,,,,,2.87,3.1,2.4,,,,,,,,P1,2008-09
