date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2008-08-09,Birmingham,Sheffield United,1,0,0,0,8,6,5,4,6,6,10,22,2,1,0,0,1.91,3.3,4.2,,,,,,,,E1,2008-09
2008-08-09,Blackpool,Bristol City,0,1,0,0,19,12,7,9,4,4,15,13,1,3,0,0,2.5,3.3,2.75,,,,,,,,E1,2008-09
2008-08-09,Cardiff,Southampton,2,1,1,1,13,6,6,4,8,5,11,13,1,0,0,0,2.0,3.3,3.75,,,,,,,,E1,2008-09
2008-08-09,Charlton,Swansea,2,0,1,0,7,16,7,11,7,3,19,13,0,2,0,1,2.1,3.3,3.4,,,,,,,,E1,2008-09
2008-08-09,Coventry,Norwich,2,0,0,0,8,17,4,12,3,7,12,8,1,2,0,0,2.3,3.25,3.2,,,,,,,,E1,2008-09
2008-08-09,Crystal Palace,Watford,0,0,0,0,8,6,3,4,2,7,11,11,2,1,0,0,1.91,3.4,4.0,,,,,,,,E1,2008-09
2008-08-09,Derby,Doncaster,0,1,0,0,13,8,5,5,5,2,9,11,0,2,0,0,1.73,3.5,5.0,,,,,,,,E1,2008-09
2008-08-09,Ipswich,Preston,1,2,1,2,13,8,4,4,2,0,19,13,0,1,0,0,1.91,3.3,4.2,,,,,,,,E1,2008-09
2008-08-09,Plymouth,Wolves,2,2,1,1,15,14,10,11,7,8,15,10,3,2,0,0,2.6,3.3,2.62,,,,,,,,E1,2008-09
2008-08-09,QPR,Barnsley,2,1,2,1,12,6,8,5,5,6,17,18,1,0,0,1,1.62,3.6,6.0,,,,,,,,E1,2008-09
2008-08-09,Sheffield Weds,Burnley,4,1,3,1,10,4,7,3,2,6,11,7,2,1,0,0,2.3,3.3,3.1,,,,,,,,E1,2008-09
2008-08-10,Nott'm Forest,Reading,0,0,0,0,15,4,11,2,7,6,9,14,1,1,0,0,2.75,3.3,2.5,,,,,,,,E1,2008-09
2008-08-16,Barnsley,Coventry,1,2,1,1,13,8,7,6,7,6,14,19,4,3,1,0,2.5,3.3,2.75,,,,,,,,E1,2008-09
2008-08-16,Bristol City,Derby,1,1,1,0,12,14,7,8,11,3,13,12,0,1,0,0,2.1,3.3,3.4,,,,,,,,E1,2008-09
2008-08-16,Burnley,Ipswich,0,3,0,2,18,6,8,5,7,3,8,9,0,1,0,0,2.2,3.4,3.2,,,,,,,,E1,2008-09
