date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2007-08-11,Barnsley,Coventry,1,4,1,1,7,14,3,12,5,6,10,21,0,2,0,0,2.5,3.25,2.5,,,,,,,,E1,2007-08
2007-08-11,Bristol City,QPR,2,2,1,1,17,13,8,5,4,7,12,18,0,3,0,0,2.1,3.2,3.2,,,,,,,,E1,2007-08
2007-08-11,Burnley,West Brom,2,1,0,1,11,13,4,10,8,11,11,12,1,1,0,0,2.62,3.25,2.4,,,,,,,,E1,2007-08
2007-08-11,Cardiff,Stoke,0,1,0,1,13,7,10,3,12,7,10,13,3,3,0,0,2.1,3.2,3.2,,,,,,,,E1,2007-08
2007-08-11,Charlton,Scunthorpe,1,1,0,0,13,6,4,3,7,7,10,15,1,1,0,0,1.44,4.0,6.0,,,,,,,,E1,2007-08
2007-08-11,Hull,Plymouth,2,3,1,2,11,12,7,7,0,1,20,14,3,1,0,0,2.25,3.2,2.87,,,,,,,,E1,2007-08
2007-08-11,Ipswich,Sheffield Weds,4,1,3,0,12,10,8,3,3,3,8,8,0,2,0,0,2.25,3.25,2.8,,,,,,,,E1,2007-08
2007-08-11,Leicester,Blackpool,0,1,0,0,21,14,9,6,9,3,10,6,0,0,0,0,1.72,3.4,4.33,,,,,,,,E1,2007-08
2007-08-11,Preston,Norwich,0,0,0,0,12,8,6,3,15,0,16,14,2,2,0,0,2.1,3.2,3.2,,,,,,,,E1,2007-08
2007-08-11,Sheffield United,Colchester,2,2,0,0,13,5,10,3,9,6,18,7,1,0,0,0,1.53,3.5,6.0,,,,,,,,E1,2007-08
2007-08-11,Southampton,Crystal Palace,1,4,1,2,16,9,9,7,8,6,11,20,3,0,0,0,1.9,3.25,3.6,,,,,,,,E1,2007-08
2007-08-11,Wolves,Watford,1,2,1,0,10,10,5,4,3,10,14,11,0,1,0,0,2.2,3.2,3.25,,,,,,,,E1,2007-08
