date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2014-07-25,Standard,Charleroi,3,0,2,0,,,,,,,,,,,,,1.36,4.75,8.5,,,,,,,,B1,2014-15
2014-07-26,Cercle Brugge,Gent,0,0,0,0,,,,,,,,,,,,,3.6,3.5,2.0,,,,,,,,B1,2014-15
2014-07-26,Lierse,Oostende,2,0,2,0,,,,,,,,,,,,,2.4,3.2,3.0,,,,,,,,B1,2014-15
2014-07-26,Waasland-Beveren,Club Brugge,0,2,0,0,,,,,,,,,,,,,4.2,3.6,1.83,,,,,,,,B1,2014-15
2014-07-26,Westerlo,Lokeren,1,0,1,0,,,,,,,,,,,,,3.0,3.4,2.3,,,,,,,,B1,2014-15
2014-07-27,Anderlecht,Mouscron-Peruwelz,3,1,1,0,,,,,,,,,,,,,1.2,6.5,13.0,,,,,,,,B1,2014-15
2014-07-27,Mechelen,Genk,3,1,3,1,,,,,,,,,,,,,2.63,3.25,2.63,,,,,,,,B1,2014-15
2014-07-27,Waregem,Kortrijk,2,0,0,0,,,,,,,,,,,,,1.91,3.6,3.8,,,,,,,,B1,2014-15
2014-08-01,Oostende,Anderlecht,0,2,0,0,,,,,,,,,,,,,4.2,4.0,1.73,,,,,,,,B1,2014-15
2014-08-02,Charleroi,Westerlo,2,3,2,1,,,,,,,,,,,,,2.25,3.3,3.2,,,,,,,,B1,2014-15
2014-08-02,Genk,Cercle Brugge,1,1,1,1,,,,,,,,,,,,,1.53,4.33,5.5,,,,,,,,B1,2014-15
2014-08-02,Kortrijk,Standard,2,3,1,1,,,,,,,,,,,,,3.1,3.4,2.25,,,,,,,,B1,2014-15
2014-08-02,Mouscron-Peruwelz,Waasland-Beveren,1,0,1,0,,,,,,,,,,,,,1.91,3.4,4.0,,,,,,,,B1,2014-15
2014-08-03,Club Brugge,Lierse,1,0,1,0,,,,,,,,,,,,,1.25,6.0,10.0,,,,,,,,B1,2014-15
2014-08-03,Gent,Mechelen,3,1,0,1,,,,,,,,,,,,,1.73,3.75,4.5,,,,,,,,B1,2014-15
2014-08-03,Lokeren,Waregem,2,1,1,1,,,,,,,,,,,,,2.1,3.4,3.4,,,,,,,,B1,2014-15
2014-08-08,Genk,Lokeren,0,0,0,0,,,,,,,,,,,,,2.38,3.4,2.88,,,,,,,,B1,2014-15
