date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2021-08-06,Sp Lisbon,Vizela,3,0,0,0,15,6,5,1,3,5,9,16,1,3,0,0,1.28,5.5,11.0,,,1.72,2.07,-1.5,1.96,1.94,P1,2021-22
2021-08-07,Arouca,Estoril,0,2,0,1,11,12,3,6,3,2,14,13,1,3,0,0,2.25,3.1,3.4,,,2.3,1.6,-0.25,1.95,1.95,P1,2021-22
2021-08-07,Moreirense,Benfica,1,2,1,2,8,9,3,6,0,6,20,18,4,4,0,1,8.0,4.5,1.4,,,1.65,2.2,1.25,1.91,1.99,P1,2021-22
2021-08-07,Maritimo,Sp Braga,0,2,0,0,7,12,0,5,3,6,23,12,3,3,0,0,5.0,3.4,1.75,,,1.93,1.93,0.5,2.06,1.84,P1,2021-22
2021-08-08,Guimaraes,Portimonense,0,1,0,0,18,7,3,1,10,5,15,12,2,3,0,0,2.0,3.2,4.0,,,2.2,1.65,-0.25,1.75,2.05,P1,2021-22
2021-08-08,Tondela,Santa Clara,3,0,1,0,10,23,5,5,3,5,18,12,1,3,0,0,3.0,3.1,2.45,,,2.15,1.66,0.25,1.81,2.09,P1,2021-22
2021-08-08,Porto,Belenenses,2,0,1,0,21,7,7,3,8,3,11,15,2,3,0,0,1.22,6.0,11.0,,,1.57,2.35,-1.75,1.95,1.95,P1,2021-22
2021-08-08,Pacos Ferreira,Famalicao,2,0,0,0,20,10,3,2,6,3,33,20,2,4,0,0,2.37,3.25,3.0,,,2.35,1.57,-0.25,2.1,1.8,P1,2021-22
2021-08-09,Gil Vicente,Boavista,3,0,2,0,9,13,6,5,1,5,21,10,3,3,0,0,2.1,3.1,3.8,,,2.35,1.57,-0.25,1.83,2.07,P1,2021-22
2021-08-13,Estoril,Guimaraes,0,0,0,0,7,12,1,2,4,9,15,14,1,4,0,1,2.7,3.2,2.45,,,2.15,1.66,0.0,2.04,1.86,P1,2021-22
2021-08-14,Vizela,Tondela,2,1,0,1,20,8,6,2,11,4,18,11,2,3,0,0,2.37,3.2,2.8,,,2.25,1.61,-0.25,2.06,1.84,P1,2021-22
2021-08-14,Benfica,Arouca,2,0,2,0,17,3,5,1,4,2,17,2,1,0,0,1,1.18,6.5,15.0,,,1.6,2.3,-2.0,2.0,1.9,P1,2021-22
2021-08-14,Sp Braga,Sp Lisbon,1,2,0,1,16,5,6,3,6,5,18,14,3,4,0,1,3.2,3.4,2.15,,,2.05,1.75,0.25,1.97,1.93,P1,2021-22
2021-08-15,Portimonense,Gil Vicente,0,1,0,0,18,7,5,4,5,4,11,18,3,2,0,0,2.3,3.2,3.0,,,2.4,1.53,-0.25,2.06,1.84,P1,2021-22
2021-08-15,Famalicao,Porto,1,2,0,2,7,12,1,4,3,2,16,14,3,1,0,0,7.0,4.5,1.36,,,1.7,2.1,1.25,2.04,1.86,P1,2021-22
2021-08-15,Santa Clara,Moreirense,2,2,0,0,17,10,4,4,5,4,13,21,5,4,0,1,2.1,3.2,3.25,,,2.35,1.57,-0.25,1.91,1.99,P1,2021-22
2021-08-16,Boavista,Pacos Ferreira,3,0,1,0,8,17,4,5,2,8,16,15,3,2,0,0,2.62,3.2,2.75,,,2.4,1.53,0.0,1.9,2.0,P1,2021-22
2021-08-16,Belenenses,Maritimo,1,2,1,2,5,13,2,4,3,4,22,21,4,5,0,0,2.37,3.1,3.1,,,2.7,1.44,-0.25,2.14,1.77,P1,2021-22
2021-08-20,Arouca,Famalicao,2,1,0,1,22,10,6,5,10,9,18,22,4,4,0,0,2.9,3.1,2.5,,,2.3,1.6,0.0,2.06,1.84,P1,2021-22
