date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2011-07-23,Aberdeen,St Johnstone,0,0,0,0,9,6,4,2,14,5,7,13,1,2,1,0,2.1,3.3,3.5,,,,,,,,SC0,2011-12
2011-07-23,Motherwell,Inverness C,3,0,2,0,12,11,7,2,5,6,12,12,3,1,0,0,2.1,3.3,3.5,,,,,,,,SC0,2011-12
2011-07-23,Rangers,Hearts,1,1,0,1,7,10,4,8,4,4,9,13,1,1,0,0,1.36,4.6,9.0,,,,,,,,SC0,2011-12
2011-07-24,Dundee United,Kilmarnock,1,1,0,0,11,9,4,4,13,10,7,8,1,1,0,0,1.83,3.5,4.33,,,,,,,,SC0,2011-12
2011-07-24,Hibernian,Celtic,0,2,0,1,0,6,0,4,0,6,15,15,1,0,0,0,8.5,4.33,1.4,,,,,,,,SC0,2011-12
2011-07-25,Dunfermline,St Mirren,0,0,0,0,5,16,1,7,2,9,17,18,3,2,0,0,2.3,3.2,3.2,,,,,,,,SC0,2011-12
2011-07-30,Inverness C,Hibernian,0,1,0,0,10,5,2,4,8,4,3,9,0,1,0,0,2.3,3.25,3.1,,,,,,,,SC0,2011-12
2011-07-30,Kilmarnock,Motherwell,0,0,0,0,10,5,4,3,7,14,5,6,0,0,0,0,2.3,3.2,3.1,,,,,,,,SC0,2011-12
2011-07-30,St Johnstone,Rangers,0,2,0,1,10,12,4,10,2,6,9,15,1,1,0,0,6.0,4.0,1.53,,,,,,,,SC0,2011-12
2011-07-30,St Mirren,Aberdeen,1,0,0,0,12,7,5,5,7,1,10,17,3,4,0,0,2.63,3.2,2.7,,,,,,,,SC0,2011-12
2011-07-31,Hearts,Dundee United,0,1,0,1,8,5,2,2,9,6,8,10,1,1,0,0,2.0,3.3,3.8,,,,,,,,SC0,2011-12
2011-08-06,Dundee United,St Mirren,1,1,0,1,26,7,10,4,9,1,9,9,1,3,0,1,1.73,3.5,5.0,,,,,,,,SC0,2011-12
2011-08-06,Dunfermline,Inverness C,3,3,1,0,4,3,3,3,7,7,12,12,2,3,0,0,2.63,3.25,2.63,,,,,,,,SC0,2011-12
2011-08-07,Aberdeen,Celtic,0,1,0,0,6,25,3,13,5,5,11,9,2,1,0,0,9.0,5.0,1.33,,,,,,,,SC0,2011-12
2011-08-07,Motherwell,Hearts,1,0,0,0,12,9,9,6,10,7,12,9,1,1,1,1,2.6,3.2,2.75,,,,,,,,SC0,2011-12
2011-08-13,Celtic,Dundee United,5,1,2,1,17,6,9,3,5,7,10,14,1,3,0,0,1.25,5.5,12.0,,,,,,,,SC0,2011-12
2011-08-13,Hearts,Aberdeen,3,0,2,0,7,7,6,1,1,3,11,18,1,1,0,0,1.7,3.6,5.0,,,,,,,,SC0,2011-12
2011-08-13,Inverness C,Rangers,0,2,0,0,6,8,3,4,1,5,11,9,2,2,1,1,7.5,4.5,1.4,,,,,,,,SC0,2011-12
2011-08-13,St Johnstone,Dunfermline,0,1,0,1,7,5,3,3,6,3,12,11,1,2,0,1,1.91,3.25,4.33,,,,,,,,SC0,2011-12
2011-08-13,St Mirren,Motherwell,0,1,0,0,3,6,3,5,6,5,7,15,2,2,0,0,2.6,3.25,2.7,,,,,,,,SC0,2011-12
2011-08-14,Kilmarnock,Hibernian,4,1,2,1,15,10,8,4,3,3,6,20,0,3,0,0,2.3,3.3,3.0,,,,,,,,SC0,2011-12
2011-08-20,Aberdeen,Inverness C,2,1,2,0,14,11,7,6,6,6,12,6,0,3,0,0,2.38,3.25,3.0,,,,,,,,SC0,2011-12
2011-08-20,Dundee United,Dunfermline,0,1,0,0,7,3,4,1,13,1,12,14,1,1,0,0,1.7,3.5,5.25,,,,,,,,SC0,2011-12
2011-08-20,Hibernian,St Mirren,1,2,1,2,9,6,1,3,6,2,16,9,1,1,0,0,2.2,3.2,3.4,,,,,,,,SC0,2011-12
2011-08-21,Celtic,St Johnstone,0,1,0,0,17,5,7,3,9,7,8,6,0,3,0,0,1.2,6.0,16.0,,,,,,,,SC0,2011-12
2011-08-21,Kilmarnock,Hearts,0,0,0,0,6,12,1,8,2,7,9,11,0,4,0,0,2.63,3.3,2.6,,,,,,,,SC0,2011-12
2011-08-21,Motherwell,Rangers,0,3,0,2,5,16,5,9,10,6,8,11,1,2,0,0,5.5,3.6,1.67,,,,,,,,SC0,2011-12
2011-08-27,Dunfermline,Motherwell,2,4,0,2,8,6,2,4,3,3,12,6,2,1,0,0,2.8,3.25,2.5,,,,,,,,SC0,2011-12
2011-08-27,Inverness C,Kilmarnock,2,1,1,1,11,9,5,4,4,5,17,15,3,2,0,0,2.25,3.4,3.1,,,,,,,,SC0,2011-12
2011-08-27,St Johnstone,Dundee United,3,3,3,1,10,13,7,6,8,6,12,13,2,0,0,0,2.5,3.25,2.8,,,,,,,,SC0,2011-12
2011-08-28,Hearts,Hibernian,2,0,1,0,15,9,7,5,8,3,20,15,1,5,0,0,1.8,3.4,4.75,,,,,,,,SC0,2011-12
