date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2004-08-07,Aberdeen,Rangers,0,0,0,0,2,6,2,4,1,5,19,18,2,0,0,0,7.5,4.0,1.4,,,,,,1.8,2.1,SC0,2004-05
2004-08-07,Dundee,Hearts,0,1,0,0,1,12,1,6,3,2,12,10,1,3,0,0,3.0,3.3,2.2,,,,,,1.9,2.0,SC0,2004-05
2004-08-07,Dunfermline,Dundee United,1,1,0,0,10,6,3,3,6,5,11,10,2,1,0,0,2.1,3.25,3.2,,,,,,1.9,2.0,SC0,2004-05
2004-08-07,Hibernian,Kilmarnock,0,1,0,0,9,10,5,4,5,7,13,11,1,1,0,0,1.83,3.25,4.0,,,,,,1.975,1.925,SC0,2004-05
2004-08-07,Livingston,Inverness C,3,0,1,0,16,9,8,1,6,5,21,11,2,1,0,0,1.8,3.4,4.0,,,,,,1.95,1.95,SC0,2004-05
2004-08-08,Celtic,Motherwell,2,0,1,0,17,5,8,1,8,4,8,11,0,0,0,0,1.12,7.0,15.0,,,,,,1.95,1.95,SC0,2004-05
2004-08-14,Hearts,Aberdeen,0,0,0,0,11,4,6,2,4,3,18,18,2,3,0,0,1.57,3.75,5.0,,,,,,2.1,1.8,SC0,2004-05
2004-08-14,Kilmarnock,Celtic,2,4,2,3,5,8,4,5,2,0,14,9,1,0,1,0,8.5,5.5,1.25,,,,,,2.1,1.8,SC0,2004-05
2004-08-14,Motherwell,Hibernian,1,2,1,1,16,11,11,8,3,2,16,17,1,2,0,2,2.1,3.25,3.2,,,,,,1.9,2.0,SC0,2004-05
2004-08-14,Rangers,Livingston,4,0,2,0,13,6,10,3,13,4,14,13,1,0,0,0,1.16,6.0,13.0,,,,,,1.8,2.1,SC0,2004-05
2004-08-15,Dundee United,Dundee,1,2,0,1,17,7,12,2,12,2,12,9,0,2,0,0,2.2,3.25,3.2,,,,,,1.85,2.05,SC0,2004-05
2004-08-15,Inverness C,Dunfermline,2,0,1,0,8,5,6,1,4,4,6,11,0,1,0,0,2.7,3.25,2.37,,,,,,2.025,1.875,SC0,2004-05
2004-08-21,Dundee,Motherwell,1,2,0,1,9,14,7,9,6,8,15,12,1,0,0,0,2.1,3.25,3.0,,,,,,1.9,2.0,SC0,2004-05
2004-08-21,Dunfermline,Aberdeen,0,1,0,1,10,3,3,2,6,3,13,22,1,4,0,0,2.1,3.25,3.0,,,,,,1.8,2.1,SC0,2004-05
2004-08-21,Hearts,Kilmarnock,3,0,1,0,9,6,5,0,6,5,16,23,1,1,0,0,1.61,3.4,5.0,,,,,,2.075,1.825,SC0,2004-05
2004-08-21,Livingston,Dundee United,1,1,0,0,18,11,11,5,4,5,15,12,0,0,0,0,2.3,3.2,2.7,,,,,,2.075,1.825,SC0,2004-05
2004-08-21,Rangers,Hibernian,4,1,2,1,17,10,12,8,4,5,16,22,3,4,0,0,1.16,5.5,13.0,,,,,,1.825,2.075,SC0,2004-05
2004-08-22,Inverness C,Celtic,1,3,1,1,1,15,0,9,4,9,13,9,3,0,1,0,11.0,6.0,1.22,,,,,,2.05,1.85,SC0,2004-05
2004-08-28,Aberdeen,Livingston,2,0,0,0,13,0,9,0,7,3,15,16,1,5,0,0,1.8,3.25,4.0,,,,,,1.775,2.125,SC0,2004-05
2004-08-28,Dundee United,Inverness C,2,1,0,0,11,7,8,4,13,3,11,15,2,0,0,0,1.8,3.25,4.0,,,,,,1.85,2.05,SC0,2004-05
2004-08-28,Hibernian,Dundee,4,4,2,1,11,10,9,5,5,7,16,5,0,2,0,0,2.0,3.25,3.25,,,,,,1.9,2.0,SC0,2004-05
2004-08-28,Motherwell,Hearts,2,0,0,0,8,8,4,5,7,2,14,18,1,4,0,0,2.75,3.25,2.25,,,,,,2.1,1.8,SC0,2004-05
2004-08-29,Celtic,Rangers,1,0,0,0,10,8,4,1,6,4,13,17,1,2,0,0,2.0,3.2,3.75,,,,,,2.0,1.9,SC0,2004-05
2004-08-29,Kilmarnock,Dunfermline,1,0,1,0,9,8,2,6,6,6,15,10,3,1,0,0,2.0,3.25,3.25,,,,,,1.95,1.95,SC0,2004-05
2004-09-11,Celtic,Dundee,3,0,2,0,21,3,15,2,8,1,15,14,0,0,0,0,1.125,7.0,12.0,,,,,,1.85,2.05,SC0,2004-05
2004-09-11,Dundee United,Aberdeen,1,1,0,1,9,7,6,3,6,3,14,14,1,3,0,0,2.25,3.25,2.75,,,,,,2.05,1.85,SC0,2004-05
2004-09-11,Dunfermline,Motherwell,1,1,1,0,12,12,5,6,3,8,8,12,0,0,0,0,2.3,3.2,2.7,,,,,,2.0,1.9,SC0,2004-05
2004-09-11,Inverness C,Hibernian,1,2,1,1,6,7,5,5,4,10,15,13,4,0,0,0,2.5,3.2,2.5,,,,,,1.875,2.025,SC0,2004-05
2004-09-11,Livingston,Kilmarnock,0,2,0,0,14,11,7,7,5,1,18,19,2,2,0,0,2.25,3.25,2.75,,,,,,2.1,1.8,SC0,2004-05
2004-09-12,Hearts,Rangers,0,0,0,0,10,7,5,3,4,7,22,21,3,3,0,0,5.5,3.6,1.615,,,,,,2.0,1.9,SC0,2004-05
2004-09-18,Dundee,Livingston,0,0,0,0,6,3,2,2,3,5,15,14,1,2,1,1,2.1,3.25,3.2,,,,,,1.9,2.0,SC0,2004-05
2004-09-18,Kilmarnock,Aberdeen,0,1,0,0,6,5,1,4,5,4,9,12,0,1,0,0,2.25,3.4,2.75,,,,,,1.8,2.1,SC0,2004-05
2004-09-18,Motherwell,Dundee United,4,2,0,1,13,6,6,4,1,3,15,11,0,1,0,0,2.0,3.4,3.25,,,,,,1.85,2.05,SC0,2004-05
2004-09-19,Dunfermline,Hearts,1,0,0,0,13,6,8,4,9,2,11,24,0,1,0,0,3.0,3.2,2.2,,,,,,2.025,1.875,SC0,2004-05
2004-09-19,Hibernian,Celtic,2,2,2,2,7,15,1,11,3,7,14,14,2,2,0,0,8.0,5.0,1.33,,,,,,2.05,1.85,SC0,2004-05
2004-09-19,Rangers,Inverness C,1,0,1,0,14,9,7,0,8,7,11,16,1,3,0,1,1.12,7.0,13.0,,,,,,1.85,2.05,SC0,2004-05
2004-09-25,Aberdeen,Hibernian,0,1,0,0,9,8,5,5,8,0,11,8,0,1,0,0,1.9,3.25,3.5,,,,,,2.025,1.875,SC0,2004-05
2004-09-25,Celtic,Dunfermline,3,0,2,0,19,10,12,5,15,7,15,10,1,2,0,0,1.12,7.0,12.0,,,,,,1.825,2.075,SC0,2004-05
2004-09-25,Hearts,Inverness C,1,0,1,0,9,4,3,0,3,2,19,15,2,1,0,0,1.5,3.75,5.5,,,,,,1.9,2.0,SC0,2004-05
2004-09-25,Kilmarnock,Dundee United,5,2,4,1,10,10,5,5,3,11,19,14,0,2,0,0,2.0,3.25,3.25,,,,,,1.9,2.0,SC0,2004-05
2004-09-25,Livingston,Motherwell,2,3,2,1,6,16,6,9,5,10,12,17,2,1,0,0,2.4,3.2,2.6,,,,,,1.775,2.125,SC0,2004-05
2004-09-26,Dundee,Rangers,0,2,0,0,10,13,5,10,1,8,11,15,1,1,0,0,6.5,3.75,1.44,,,,,,1.925,1.975,SC0,2004-05
2004-10-02,Aberdeen,Dundee,1,1,1,1,9,4,1,4,9,2,7,8,0,2,0,1,1.8,3.3,4.0,,,,,,2.1,1.8,SC0,2004-05
2004-10-02,Dunfermline,Hibernian,1,1,0,1,13,15,8,9,4,6,11,7,1,1,0,0,2.5,3.25,2.5,,,,,,2.05,1.85,SC0,2004-05
2004-10-03,Dundee United,Celtic,0,3,0,3,8,14,4,9,5,3,18,13,1,1,0,0,10.0,5.0,1.28,,,,,,1.95,1.95,SC0,2004-05
2004-10-03,Hearts,Livingston,0,0,0,0,13,11,6,4,12,3,19,25,3,3,0,0,1.53,3.5,6.0,,,,,,1.95,1.95,SC0,2004-05
2004-10-03,Inverness C,Motherwell,1,1,0,1,9,7,4,4,3,3,12,19,1,2,0,0,3.0,3.4,2.1,,,,,,2.0,1.9,SC0,2004-05
2004-11-28,Rangers,Hearts,3,2,1,1,12,5,7,2,8,4,17,19,1,3,0,0,1.2,5.5,11.0,,,,,,2.0,1.85,SC0,2004-05
2004-12-04,Aberdeen,Kilmarnock,3,2,2,2,11,5,5,3,7,6,10,29,1,3,0,1,1.66,3.5,4.5,,,,,,2.0,1.85,SC0,2004-05
2004-12-04,Celtic,Hibernian,2,1,1,0,9,7,6,5,6,5,18,20,1,2,0,0,1.2,5.5,11.0,,,,,,2.0,1.85,SC0,2004-05
2004-12-04,Dundee United,Motherwell,0,1,0,1,11,12,7,8,7,6,13,14,0,3,0,0,2.37,3.25,2.62,,,,,,1.875,1.975,SC0,2004-05
2004-12-04,Hearts,Dunfermline,3,0,1,0,11,6,7,3,5,2,8,14,0,1,0,0,1.66,3.5,4.5,,,,,,1.8,2.05,SC0,2004-05
2004-12-04,Livingston,Dundee,1,0,1,0,9,5,3,3,4,7,24,15,0,0,0,0,2.2,3.3,2.87,,,,,,2.05,1.8,SC0,2004-05
2004-12-05,Inverness C,Rangers,1,1,1,0,6,10,4,5,2,10,13,11,2,1,0,0,10.0,5.5,1.25,,,,,,1.8,2.05,SC0,2004-05
2004-12-11,Dundee United,Kilmarnock,3,0,2,0,13,9,7,5,5,9,16,8,0,2,0,0,2.37,3.2,2.62,,,,,,1.825,2.025,SC0,2004-05
2004-12-11,Hibernian,Aberdeen,2,1,1,1,16,11,7,4,7,5,12,8,2,1,0,1,2.3,3.2,2.7,,,,,,2.1,1.75,SC0,2004-05
2004-12-11,Inverness C,Hearts,1,1,0,0,11,4,3,2,5,2,13,17,3,2,0,1,2.9,3.25,2.2,,,,,,1.8,2.05,SC0,2004-05
2004-12-11,Motherwell,Livingston,2,0,1,0,9,6,5,3,5,4,9,16,0,2,0,0,1.66,3.4,4.5,,,,,,1.725,2.125,SC0,2004-05
2004-12-11,Rangers,Dundee,3,0,2,0,23,8,15,5,5,3,15,14,0,0,0,0,1.14,6.5,12.0,,,,,,1.7,2.15,SC0,2004-05
2004-12-12,Dunfermline,Celtic,0,2,0,2,8,11,4,7,6,6,11,12,1,0,0,0,9.0,5.0,1.25,,,,,,2.0,1.85,SC0,2004-05
2004-12-18,Celtic,Dundee United,1,0,1,0,19,6,9,4,11,5,17,12,0,0,0,0,1.12,7.0,13.0,,,,,,1.925,1.925,SC0,2004-05
2004-12-18,Dundee,Aberdeen,1,0,0,0,6,18,3,12,7,12,12,14,0,0,0,1,2.87,3.3,2.2,,,,,,1.9,1.95,SC0,2004-05
2004-12-18,Hibernian,Dunfermline,2,1,0,0,15,7,7,3,10,6,11,13,0,1,0,0,1.57,3.5,5.5,,,,,,1.85,2.0,SC0,2004-05
2004-12-18,Motherwell,Inverness C,1,2,0,2,6,9,3,5,4,3,15,14,1,3,1,0,1.57,3.5,5.5,,,,,,1.75,2.1,SC0,2004-05
2004-12-19,Kilmarnock,Rangers,0,1,0,1,5,9,3,4,2,7,17,9,1,1,0,0,10.0,5.5,1.25,,,,,,1.95,1.9,SC0,2004-05
