date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2008-08-29,Vitesse,Groningen,0,4,0,1,,,,,,,,,,,,,2.2,3.3,3.0,,,,,,,,N1,2008-09
2008-08-30,Nijmegen,Graafschap,2,0,0,0,,,,,,,,,,,,,1.67,3.5,5.0,,,,,,,,N1,2008-09
2008-08-30,Roda JC,Twente,1,1,0,0,,,,,,,,,,,,,2.38,3.3,2.7,,,,,,,,N1,2008-09
2008-08-30,Utrecht,PSV Eindhoven,1,5,0,3,,,,,,,,,,,,,4.33,3.25,1.8,,,,,,,,N1,2008-09
2008-08-30,Willem II,Ajax,2,1,0,1,,,,,,,,,,,,,5.5,3.6,1.57,,,,,,,,N1,2008-09
2008-08-31,AZ Alkmaar,NAC Breda,1,2,1,1,,,,,,,,,,,,,1.7,3.3,5.0,,,,,,,,N1,2008-09
2008-08-31,Heracles,Feyenoord,3,1,1,1,,,,,,,,,,,,,4.33,3.25,1.8,,,,,,,,N1,2008-09
2008-08-31,Sparta,Den Haag,2,5,1,3,,,,,,,,,,,,,1.91,3.3,3.75,,,,,,,,N1,2008-09
2008-08-31,Volendam,Heerenveen,2,3,0,1,,,,,,,,,,,,,4.2,3.4,1.8,,,,,,,,N1,2008-09
2008-09-12,Heerenveen,Heracles,2,2,2,1,,,,,,,,,,,,,1.4,4.5,8.0,,,,,,,,N1,2008-09
2008-09-13,Den Haag,AZ Alkmaar,3,0,0,0,,,,,,,,,,,,,3.6,3.5,1.91,,,,,,,,N1,2008-09
2008-09-13,Feyenoord,Volendam,5,0,2,0,,,,,,,,,,,,,1.22,5.25,13.0,,,,,,,,N1,2008-09
2008-09-13,PSV Eindhoven,Sparta,1,0,0,0,,,,,,,,,,,,,1.14,6.5,13.0,,,,,,,,N1,2008-09
2008-09-13,Twente,Nijmegen,1,1,1,0,,,,,,,,,,,,,1.67,3.5,4.5,,,,,,,,N1,2008-09
2008-09-14,Ajax,Roda JC,1,0,0,0,,,,,,,,,,,,,1.33,4.5,8.0,,,,,,,,N1,2008-09
2008-09-14,Graafschap,Vitesse,1,0,1,0,,,,,,,,,,,,,2.45,3.25,2.62,,,,,,,,N1,2008-09
2008-09-14,Groningen,Utrecht,2,0,1,0,,,,,,,,,,,,,1.65,3.6,5.0,,,,,,,,N1,2008-09
2008-09-14,NAC Breda,Willem II,1,3,0,0,,,,,,,,,,,,,1.75,3.5,4.2,,,,,,,,N1,2008-09
2008-09-19,Utrecht,Willem II,1,0,1,0,,,,,,,,,,,,,2.15,3.4,3.3,,,,,,,,N1,2008-09
2008-09-20,AZ Alkmaar,PSV Eindhoven,1,0,0,0,,,,,,,,,,,,,3.8,3.4,1.95,,,,,,,,N1,2008-09
2008-09-20,Heracles,Groningen,1,1,0,0,,,,,,,,,,,,,2.75,3.3,2.5,,,,,,,,N1,2008-09
2008-09-20,Vitesse,Sparta,1,1,0,0,,,,,,,,,,,,,1.7,3.75,4.75,,,,,,,,N1,2008-09
2008-09-21,Feyenoord,Ajax,2,2,0,1,,,,,,,,,,,,,2.88,3.3,2.4,,,,,,,,N1,2008-09
2008-09-21,Graafschap,Den Haag,2,0,1,0,,,,,,,,,,,,,2.4,3.3,2.88,,,,,,,,N1,2008-09
2008-09-21,Heerenveen,Nijmegen,2,1,0,0,,,,,,,,,,,,,1.85,3.6,4.0,,,,,,,,N1,2008-09
2008-09-21,Roda JC,NAC Breda,0,3,0,0,,,,,,,,,,,,,2.1,3.4,3.4,,,,,,,,N1,2008-09
2008-09-21,Volendam,Twente,1,2,0,0,,,,,,,,,,,,,4.2,3.6,1.7,,,,,,,,N1,2008-09
2008-09-27,NAC Breda,Heerenveen,4,2,4,1,,,,,,,,,,,,,2.4,3.4,2.8,,,,,,,,N1,2008-09
2008-09-27,PSV Eindhoven,Volendam,1,0,0,0,,,,,,,,,,,,,1.14,7.5,17.0,,,,,,,,N1,2008-09
2008-09-27,Twente,Graafschap,3,0,1,0,,,,,,,,,,,,,1.36,4.75,8.0,,,,,,,,N1,2008-09
2008-09-27,Willem II,AZ Alkmaar,2,5,1,5,,,,,,,,,,,,,2.88,3.4,2.35,,,,,,,,N1,2008-09
2008-09-28,Ajax,Vitesse,3,0,0,0,,,,,,,,,,,,,1.22,6.0,12.0,,,,,,,,N1,2008-09
2008-09-28,Den Haag,Utrecht,0,0,0,0,,,,,,,,,,,,,2.45,3.4,2.7,,,,,,,,N1,2008-09
2008-09-28,Groningen,Feyenoord,3,1,1,0,,,,,,,,,,,,,2.4,3.4,2.7,,,,,,,,N1,2008-09
2008-09-28,Nijmegen,Heracles,1,1,0,0,,,,,,,,,,,,,1.62,3.4,5.0,,,,,,,,N1,2008-09
2008-09-28,Sparta,Roda JC,2,2,1,0,,,,,,,,,,,,,2.5,3.25,2.6,,,,,,,,N1,2008-09
2008-10-03,AZ Alkmaar,Sparta,6,0,4,0,,,,,,,,,,,,,1.33,4.75,9.0,,,,,,,,N1,2008-09
2008-10-04,Heracles,Roda JC,2,0,0,0,,,,,,,,,,,,,2.38,3.2,2.8,,,,,,,,N1,2008-09
2008-10-04,PSV Eindhoven,Graafschap,3,0,1,0,,,,,,,,,,,,,1.17,6.5,12.0,,,,,,,,N1,2008-09
2008-10-04,Vitesse,Willem II,2,2,0,1,,,,,,,,,,,,,2.05,3.25,3.4,,,,,,,,N1,2008-09
2008-10-05,Feyenoord,Nijmegen,0,2,0,0,,,,,,,,,,,,,1.65,3.75,4.75,,,,,,,,N1,2008-09
2008-10-05,Groningen,Den Haag,3,0,2,0,,,,,,,,,,,,,1.5,3.75,6.5,,,,,,,,N1,2008-09
2008-10-05,Heerenveen,Ajax,5,2,2,0,,,,,,,,,,,,,3.2,3.3,2.1,,,,,,,,N1,2008-09
2008-10-05,Utrecht,Twente,3,0,1,0,,,,,,,,,,,,,2.8,3.2,2.38,,,,,,,,N1,2008-09
2008-10-05,Volendam,NAC Breda,2,4,0,2,,,,,,,,,,,,,4.75,3.5,1.73,,,,,,,,N1,2008-09
2008-10-17,Den Haag,Volendam,2,0,0,0,,,,,,,,,,,,,1.75,3.5,4.75,,,,,,,,N1,2008-09
2008-10-18,Ajax,Groningen,1,0,1,0,,,,,,,,,,,,,1.57,3.6,5.5,,,,,,,,N1,2008-09
2008-10-18,NAC Breda,PSV Eindhoven,2,1,1,0,,,,,,,,,,,,,3.2,3.3,2.1,,,,,,,,N1,2008-09
2008-10-18,Roda JC,Heerenveen,2,2,0,1,,,,,,,,,,,,,3.2,3.5,2.0,,,,,,,,N1,2008-09
2008-10-18,Twente,Heracles,2,0,0,0,,,,,,,,,,,,,1.4,4.33,6.5,,,,,,,,N1,2008-09
2008-10-19,Graafschap,AZ Alkmaar,0,2,0,1,,,,,,,,,,,,,6.25,4.2,1.45,,,,,,,,N1,2008-09
2008-10-19,Nijmegen,Vitesse,3,1,0,1,,,,,,,,,,,,,1.57,3.6,5.5,,,,,,,,N1,2008-09
2008-10-19,Sparta,Utrecht,1,0,1,0,,,,,,,,,,,,,2.62,3.2,2.5,,,,,,,,N1,2008-09
2008-10-19,Willem II,Feyenoord,1,0,1,0,,,,,,,,,,,,,2.9,3.25,2.25,,,,,,,,N1,2008-09
2008-10-24,Heracles,Den Haag,3,1,2,0,,,,,,,,,,,,,1.85,3.6,4.0,,,,,,,,N1,2008-09
2008-10-25,AZ Alkmaar,Volendam,3,0,1,0,,,,,,,,,,,,,1.14,7.5,18.0,,,,,,,,N1,2008-09
2008-10-25,Groningen,Sparta,3,0,3,0,,,,,,,,,,,,,1.33,5.0,9.0,,,,,,,,N1,2008-09
2008-10-25,PSV Eindhoven,Roda JC,2,3,0,1,,,,,,,,,,,,,1.29,5.25,11.0,,,,,,,,N1,2008-09
2008-10-25,Willem II,Graafschap,1,1,0,1,,,,,,,,,,,,,1.67,3.75,5.0,,,,,,,,N1,2008-09
2008-10-26,Ajax,Nijmegen,2,0,1,0,,,,,,,,,,,,,1.44,4.2,7.5,,,,,,,,N1,2008-09
2008-10-26,Feyenoord,Heerenveen,2,2,0,1,,,,,,,,,,,,,2.5,3.4,2.75,,,,,,,,N1,2008-09
2008-10-26,Utrecht,NAC Breda,0,0,0,0,,,,,,,,,,,,,2.8,3.4,2.4,,,,,,,,N1,2008-09
2008-10-26,Vitesse,Twente,0,2,0,1,,,,,,,,,,,,,3.1,3.4,2.25,,,,,,,,N1,2008-09
2008-10-28,Den Haag,PSV Eindhoven,0,2,0,0,,,,,,,,,,,,,6.0,4.0,1.55,,,,,,,,N1,2008-09
2008-10-28,Roda JC,AZ Alkmaar,0,2,0,1,,,,,,,,,,,,,3.3,3.6,2.05,,,,,,,,N1,2008-09
2008-10-28,Volendam,Willem II,2,2,1,0,,,,,,,,,,,,,3.5,3.25,2.0,,,,,,,,N1,2008-09
2008-10-29,Heerenveen,Vitesse,0,2,0,0,,,,,,,,,,,,,1.33,4.75,8.0,,,,,,,,N1,2008-09
2008-10-29,Heracles,Ajax,1,3,1,1,,,,,,,,,,,,,5.0,4.0,1.62,,,,,,,,N1,2008-09
2008-10-29,NAC Breda,Twente,0,1,0,1,,,,,,,,,,,,,2.4,3.2,2.75,,,,,,,,N1,2008-09
2008-10-29,Nijmegen,Groningen,2,2,0,1,,,,,,,,,,,,,2.4,3.2,2.75,,,,,,,,N1,2008-09
