date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2023-08-05,Celtic,Ross County,4,2,3,0,18,7,12,2,4,8,6,14,0,4,0,0,1.1,10.0,21.0,,,1.29,3.75,-2.5,1.95,1.9,SC0,2023-24
2023-08-05,Dundee,Motherwell,1,1,0,1,17,13,2,3,7,12,12,12,0,2,0,0,2.55,3.3,2.75,,,1.98,1.88,0.0,1.85,2.0,SC0,2023-24
2023-08-05,Livingston,Aberdeen,0,0,0,0,12,11,2,0,7,7,22,13,3,4,0,0,2.8,3.25,2.55,,,2.0,1.8,0.0,2.05,1.8,SC0,2023-24
2023-08-05,St Johnstone,Hearts,0,2,0,0,9,16,3,9,6,9,14,13,2,3,0,0,3.25,3.5,2.2,,,1.85,2.0,0.25,1.95,1.9,SC0,2023-24
2023-08-05,Kilmarnock,Rangers,1,0,0,0,10,18,3,4,2,8,7,10,0,0,0,0,7.0,5.0,1.4,,,1.57,2.38,1.25,1.93,1.93,SC0,2023-24
2023-08-06,Hibernian,St Mirren,2,3,0,2,14,8,7,4,2,7,14,7,2,2,0,0,1.91,3.4,4.2,,,2.0,1.85,-0.5,1.9,1.95,SC0,2023-24
2023-08-12,Rangers,Livingston,4,0,1,0,21,6,9,2,5,4,9,9,1,1,0,0,1.3,6.0,8.0,,,1.5,2.63,-1.5,1.83,2.03,SC0,2023-24
2023-08-12,Ross County,St Johnstone,2,0,1,0,19,12,8,3,6,7,11,14,2,2,0,0,2.05,3.3,3.8,,,2.2,1.67,-0.25,1.83,2.03,SC0,2023-24
2023-08-12,St Mirren,Dundee,2,1,2,0,15,7,2,4,4,3,8,8,2,3,0,0,2.0,3.4,3.8,,,2.1,1.73,-0.25,1.75,2.05,SC0,2023-24
2023-08-13,Aberdeen,Celtic,1,3,1,2,11,15,2,10,9,9,12,11,0,2,0,0,7.5,5.5,1.33,,,1.44,2.75,1.5,1.95,1.9,SC0,2023-24
2023-08-13,Hearts,Kilmarnock,0,0,0,0,8,15,1,5,6,5,12,15,3,4,0,0,1.83,3.5,4.5,,,1.88,1.98,-0.5,1.83,2.03,SC0,2023-24
2023-08-13,Motherwell,Hibernian,2,1,0,0,10,4,3,1,5,2,14,16,1,4,0,0,2.63,3.4,2.63,,,2.05,1.8,0.0,1.93,1.93,SC0,2023-24
2023-08-26,Ross County,Rangers,0,2,0,2,8,24,2,9,4,8,10,11,3,1,0,0,7.5,5.5,1.36,,,1.57,2.38,1.5,1.85,2.0,SC0,2023-24
2023-08-26,Celtic,St Johnstone,0,0,0,0,19,5,5,2,19,1,9,12,1,3,0,0,1.05,15.0,29.0,,,1.29,3.75,-3.0,1.95,1.9,SC0,2023-24
2023-08-26,Hibernian,Livingston,2,3,0,1,13,8,3,4,9,3,12,10,2,4,0,0,1.83,3.75,4.2,,,1.95,1.9,-0.75,2.05,1.75,SC0,2023-24
2023-08-26,Motherwell,Kilmarnock,2,1,0,1,13,12,7,3,1,6,15,19,6,3,0,0,2.45,3.2,3.0,,,2.1,1.73,-0.25,2.13,1.75,SC0,2023-24
2023-08-27,Dundee,Hearts,1,0,0,0,12,10,4,5,3,8,16,10,1,1,0,0,2.9,3.4,2.4,,,1.93,1.93,0.25,1.75,2.13,SC0,2023-24
2023-08-27,St Mirren,Aberdeen,2,2,0,1,13,4,6,2,4,3,9,14,2,2,0,0,2.3,3.2,3.25,,,2.05,1.8,-0.25,1.98,1.88,SC0,2023-24
2023-09-02,Kilmarnock,Ross County,0,1,0,0,15,9,4,4,14,2,9,17,0,5,0,0,1.85,3.6,4.2,,,2.0,1.8,-0.5,1.88,1.98,SC0,2023-24
2023-09-02,Livingston,St Mirren,1,1,0,0,13,8,2,4,6,2,17,13,3,1,0,0,2.7,3.2,2.7,,,2.38,1.57,0.0,2.0,1.85,SC0,2023-24
2023-09-02,St Johnstone,Dundee,2,2,0,1,8,12,3,4,4,6,13,11,3,0,0,0,2.7,3.25,2.7,,,2.2,1.67,0.0,1.93,1.93,SC0,2023-24
2023-09-03,Rangers,Celtic,0,1,0,1,17,7,3,5,6,2,15,15,1,1,0,0,2.4,3.75,2.7,,,1.62,2.3,-0.25,2.13,1.75,SC0,2023-24
2023-09-03,Aberdeen,Hibernian,0,2,0,0,10,15,3,7,7,5,15,11,2,4,0,0,2.3,3.4,3.1,,,1.98,1.88,-0.25,2.0,1.85,SC0,2023-24
2023-09-03,Hearts,Motherwell,0,1,0,1,18,8,1,4,16,5,10,16,1,2,0,1,2.0,3.5,3.75,,,1.9,1.95,-0.5,2.0,1.85,SC0,2023-24
2023-09-16,St Johnstone,Rangers,0,2,0,1,3,20,0,6,3,5,13,13,5,2,0,0,12.0,6.5,1.22,,,1.53,2.5,1.75,1.93,1.93,SC0,2023-24
2023-09-16,Celtic,Dundee,3,0,0,0,19,4,7,1,9,1,6,7,0,0,0,0,1.11,9.0,21.0,,,1.33,3.4,-2.5,2.03,1.83,SC0,2023-24
2023-09-16,Hearts,Aberdeen,2,0,1,0,12,11,4,5,9,3,11,12,4,2,0,0,2.1,3.5,3.4,,,1.8,2.0,-0.25,1.85,2.0,SC0,2023-24
2023-09-16,Kilmarnock,Hibernian,2,2,0,1,16,11,5,4,4,4,16,8,5,4,0,0,2.55,3.3,2.75,,,2.0,1.85,0.0,1.85,2.0,SC0,2023-24
2023-09-16,Motherwell,St Mirren,0,1,0,0,20,9,7,3,8,3,6,18,0,5,0,0,2.25,3.25,3.3,,,2.3,1.62,-0.25,1.98,1.88,SC0,2023-24
2023-09-16,Ross County,Livingston,1,1,0,0,16,5,5,2,6,2,14,13,0,3,0,0,2.38,3.2,3.1,,,2.1,1.73,-0.25,2.05,1.8,SC0,2023-24
2023-09-23,Livingston,Celtic,0,3,0,1,15,14,4,7,2,4,17,6,5,2,0,1,9.5,6.5,1.25,,,1.53,2.5,1.75,1.9,1.95,SC0,2023-24
2023-09-23,Dundee,Kilmarnock,2,2,1,1,10,23,3,3,4,7,8,12,1,3,1,0,2.55,3.3,2.8,,,2.1,1.73,0.0,1.78,2.1,SC0,2023-24
2023-09-23,Hibernian,St Johnstone,2,0,1,0,17,12,8,1,4,4,9,10,1,3,0,0,1.6,4.0,5.75,,,1.9,1.95,-1.0,2.03,1.83,SC0,2023-24
2023-09-23,St Mirren,Hearts,1,0,1,0,13,11,5,3,4,8,13,12,2,1,0,0,2.7,3.3,2.7,,,2.1,1.73,0.0,1.9,1.95,SC0,2023-24
2023-09-24,Aberdeen,Ross County,4,0,2,0,13,11,6,2,5,5,9,10,0,4,0,0,1.95,3.5,4.0,,,1.95,1.9,-0.5,1.98,1.88,SC0,2023-24
2023-09-24,Rangers,Motherwell,1,0,1,0,17,9,7,4,2,2,14,15,2,2,0,0,1.25,6.0,12.0,,,1.57,2.38,-1.75,1.9,1.95,SC0,2023-24
2023-09-30,Motherwell,Celtic,1,2,0,0,10,24,4,6,4,6,12,11,3,1,0,0,9.5,5.5,1.3,,,1.57,2.38,1.5,2.03,1.83,SC0,2023-24
2023-09-30,Hibernian,Dundee,0,0,0,0,23,11,9,2,14,1,7,10,1,4,0,0,1.73,3.75,4.75,,,1.73,2.1,-0.75,2.0,1.85,SC0,2023-24
2023-09-30,Kilmarnock,St Mirren,1,1,1,1,12,8,2,3,7,6,15,16,2,3,0,0,2.3,3.25,3.1,,,2.2,1.67,-0.25,2.05,1.8,SC0,2023-24
2023-09-30,Rangers,Aberdeen,1,3,0,1,18,14,5,6,5,8,18,4,2,1,1,0,1.29,5.25,10.0,,,1.5,2.63,-1.75,1.98,1.88,SC0,2023-24
2023-09-30,Ross County,Hearts,0,1,0,0,9,17,1,3,5,5,15,10,3,2,0,0,3.25,3.5,2.2,,,1.83,2.03,0.25,1.93,1.93,SC0,2023-24
2023-09-30,St Johnstone,Livingston,1,1,1,0,12,7,2,3,5,2,14,14,2,2,1,0,2.5,3.3,2.88,,,2.3,1.62,0.0,1.83,2.03,SC0,2023-24
2023-10-07,Celtic,Kilmarnock,3,1,2,0,27,6,12,1,11,1,9,7,2,2,0,0,1.18,7.5,13.0,,,1.44,2.7,-2.0,2.0,1.85,SC0,2023-24
2023-10-07,Hearts,Hibernian,2,2,1,0,21,17,5,3,7,4,12,9,2,1,0,0,2.25,3.5,3.1,,,1.88,1.98,-0.25,2.0,1.85,SC0,2023-24
2023-10-07,Livingston,Motherwell,2,0,0,0,11,3,3,2,3,5,12,15,1,3,0,1,2.8,3.2,2.63,,,2.2,1.65,0.0,1.98,1.88,SC0,2023-24
2023-10-08,St Mirren,Rangers,0,3,0,1,3,13,0,8,3,10,8,16,1,2,1,0,6.0,4.5,1.5,,,1.65,2.2,1.0,2.03,1.83,SC0,2023-24
2023-10-08,Aberdeen,St Johnstone,0,0,0,0,10,9,3,0,5,3,11,11,0,2,0,0,1.57,4.0,6.0,,,1.95,1.9,-1.0,2.05,1.8,SC0,2023-24
2023-10-21,Kilmarnock,Livingston,3,1,2,1,13,8,5,1,5,4,9,10,2,1,0,0,1.95,3.4,4.0,,,2.15,1.67,-0.5,1.9,1.95,SC0,2023-24
2023-10-21,Rangers,Hibernian,4,0,2,0,23,7,8,1,5,4,12,5,1,2,0,0,1.36,5.25,8.0,,,1.57,2.35,-1.5,2.03,1.83,SC0,2023-24
2023-10-22,Hearts,Celtic,1,4,0,2,13,19,6,7,3,5,16,11,2,1,0,0,6.5,4.75,1.45,,,1.57,2.35,1.25,1.83,2.03,SC0,2023-24
2023-10-24,Dundee,Ross County,0,0,0,0,15,6,9,4,7,4,7,13,1,6,0,0,2.0,3.5,3.6,,,1.93,1.93,-0.5,2.0,1.85,SC0,2023-24
2023-10-28,Hibernian,Celtic,0,0,0,0,6,21,1,4,3,6,4,12,0,2,0,0,6.0,5.0,1.45,,,1.53,2.4,1.25,1.85,2.0,SC0,2023-24
2023-10-28,Livingston,Dundee,0,2,0,0,4,18,0,7,1,5,13,15,0,0,1,0,2.45,3.3,2.9,,,2.15,1.67,-0.25,2.08,1.73,SC0,2023-24
2023-10-28,Motherwell,Ross County,3,3,0,0,13,13,3,6,6,4,10,9,2,2,0,0,1.91,3.75,3.8,,,2.0,1.85,-0.5,1.9,1.95,SC0,2023-24
2023-10-28,St Mirren,St Johnstone,4,0,1,0,9,14,5,3,4,8,9,5,2,0,0,0,1.57,3.8,7.0,,,2.1,1.7,-1.0,2.0,1.85,SC0,2023-24
