date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2021-08-13,Go Ahead Eagles,Heerenveen,0,1,0,1,11,19,3,5,3,11,9,9,0,0,0,0,2.7,3.4,2.55,,,2.05,1.8,0.0,2.0,1.9,N1,2021-22
2021-08-14,Waalwijk,AZ Alkmaar,1,0,1,0,7,19,2,5,4,6,12,7,0,2,0,0,7.5,4.5,1.44,,,1.44,2.7,1.25,1.92,1.98,N1,2021-22
2021-08-14,Heracles,PSV Eindhoven,0,2,0,1,6,19,2,6,2,11,10,12,2,2,0,0,5.5,4.75,1.44,,,1.5,2.5,1.25,1.82,2.08,N1,2021-22
2021-08-14,For Sittard,Twente,2,1,0,1,6,13,4,1,8,5,10,10,2,2,0,0,2.62,3.4,2.55,,,1.75,2.05,0.0,2.01,1.89,N1,2021-22
2021-08-14,Ajax,Nijmegen,5,0,5,0,25,7,9,1,10,0,6,6,0,0,0,0,1.1,9.0,17.0,,,1.28,3.6,-2.75,1.96,1.94,N1,2021-22
2021-08-15,Cambuur,Groningen,1,2,0,1,6,11,3,7,2,8,12,11,0,0,0,0,2.4,3.4,2.87,,,1.75,2.05,0.0,1.8,2.1,N1,2021-22
2021-08-15,Utrecht,Sparta Rotterdam,4,0,1,0,22,7,8,1,4,2,8,9,1,3,0,0,1.55,4.2,5.5,,,1.6,2.3,-1.0,1.97,1.93,N1,2021-22
2021-08-15,Zwolle,Vitesse,0,1,0,1,15,14,5,6,6,2,8,17,0,2,0,0,3.6,3.6,1.95,,,1.8,2.0,0.5,1.9,2.0,N1,2021-22
2021-08-15,Willem II,Feyenoord,0,4,0,2,6,21,3,9,5,4,5,11,1,0,1,0,4.2,4.0,1.75,,,1.57,2.35,0.75,1.89,2.01,N1,2021-22
2021-08-20,Nijmegen,Zwolle,2,0,2,0,8,17,3,1,2,5,15,15,4,3,0,1,2.5,3.3,2.75,,,1.8,2.0,0.0,1.88,2.02,N1,2021-22
2021-08-21,Heerenveen,Waalwijk,3,2,3,0,11,17,4,3,2,7,7,11,1,3,0,0,1.8,3.4,4.75,,,1.57,2.35,-0.75,1.97,1.93,N1,2021-22
2021-08-21,PSV Eindhoven,Cambuur,4,1,2,0,25,8,8,4,11,3,6,9,0,1,0,0,1.22,6.0,10.0,,,1.4,2.87,-1.75,1.93,1.97,N1,2021-22
2021-08-21,Sparta Rotterdam,Heracles,1,1,1,0,11,12,4,4,4,9,6,6,1,2,0,0,2.05,3.4,3.5,,,1.95,1.85,-0.25,1.9,2.0,N1,2021-22
2021-08-21,Groningen,Utrecht,0,0,0,0,13,5,3,0,5,4,12,15,3,4,0,0,3.75,3.6,1.9,,,1.9,1.95,0.5,1.89,2.01,N1,2021-22
2021-08-22,Twente,Ajax,1,1,0,0,13,9,3,3,1,7,11,12,1,2,0,0,9.5,6.0,1.25,,,1.36,3.1,1.75,1.9,1.9,N1,2021-22
2021-08-22,Feyenoord,Go Ahead Eagles,2,0,0,0,29,8,9,3,10,3,10,11,1,1,0,0,1.25,6.5,11.0,,,1.44,2.7,-1.75,1.91,1.99,N1,2021-22
2021-08-22,Vitesse,Willem II,0,3,0,2,17,13,6,4,6,3,11,11,4,2,0,0,1.61,3.75,5.5,,,1.65,2.2,-0.75,1.81,2.09,N1,2021-22
2021-08-27,For Sittard,Waalwijk,2,2,1,1,11,15,2,5,5,6,10,10,1,1,0,0,1.7,3.6,4.5,,,1.65,2.2,-0.75,2.01,1.89,N1,2021-22
2021-08-28,Cambuur,Twente,2,0,0,0,23,10,6,2,8,5,5,19,1,4,0,1,2.5,3.5,2.7,,,1.65,2.2,0.0,1.92,1.98,N1,2021-22
2021-08-28,Go Ahead Eagles,Sparta Rotterdam,2,0,1,0,18,13,7,1,7,3,7,8,1,3,0,1,3.2,3.4,2.2,,,1.98,1.88,0.25,1.9,2.0,N1,2021-22
2021-08-28,PSV Eindhoven,Groningen,5,2,3,2,16,14,8,4,7,7,10,13,1,0,0,0,1.33,5.25,8.0,,,1.57,2.35,-1.5,2.05,1.85,N1,2021-22
2021-08-28,Willem II,Zwolle,1,0,0,0,16,11,3,4,6,0,10,9,0,0,0,0,2.15,3.4,3.3,,,1.85,2.0,-0.25,1.89,2.01,N1,2021-22
2021-08-29,Utrecht,Feyenoord,3,1,1,1,19,12,7,2,8,6,8,15,1,4,0,0,2.8,3.4,2.4,,,1.65,2.2,0.0,2.08,1.82,N1,2021-22
2021-08-29,Ajax,Vitesse,5,0,3,0,29,7,11,1,6,1,13,13,0,2,0,0,1.22,6.5,11.0,,,1.33,3.4,-2.0,1.99,1.91,N1,2021-22
2021-08-29,Heracles,Nijmegen,0,1,0,0,14,6,4,4,7,1,16,12,6,2,1,0,1.72,3.75,4.5,,,1.75,2.05,-0.75,2.04,1.86,N1,2021-22
2021-08-29,Heerenveen,AZ Alkmaar,1,3,1,1,7,15,3,5,3,7,3,6,0,1,0,0,3.8,3.5,1.9,,,1.66,2.15,0.5,1.9,2.0,N1,2021-22
2021-09-11,Twente,Utrecht,1,0,0,0,11,11,5,1,3,5,15,18,4,4,0,0,3.4,3.6,2.0,,,1.75,2.05,0.5,1.85,2.05,N1,2021-22
2021-09-11,Cambuur,Go Ahead Eagles,5,2,1,1,15,13,9,7,1,5,17,8,3,1,0,0,1.72,3.75,4.75,,,1.83,2.02,-0.75,1.99,1.91,N1,2021-22
2021-09-11,Zwolle,Ajax,0,2,0,1,9,17,2,8,5,7,8,7,1,3,0,0,11.0,8.5,1.16,,,1.33,3.4,2.0,2.0,1.9,N1,2021-22
2021-09-11,AZ Alkmaar,PSV Eindhoven,0,3,0,1,7,10,3,4,6,2,10,14,2,2,0,0,3.25,4.0,2.0,,,1.6,2.3,0.25,2.02,1.88,N1,2021-22
2021-09-12,Nijmegen,Willem II,0,0,0,0,22,8,8,2,10,1,10,13,1,2,0,1,2.7,3.3,2.5,,,1.85,1.95,0.0,1.99,1.91,N1,2021-22
2021-09-12,Groningen,Heerenveen,1,1,0,1,15,8,3,2,9,0,13,16,3,4,1,0,2.0,3.5,3.6,,,1.85,1.95,-0.25,1.75,2.05,N1,2021-22
2021-09-12,Sparta Rotterdam,For Sittard,3,1,2,0,18,4,8,2,3,4,13,15,2,1,0,0,1.95,4.0,3.4,,,1.8,2.0,-0.5,1.97,1.93,N1,2021-22
2021-09-12,Waalwijk,Vitesse,1,2,1,1,9,9,4,4,7,2,12,10,5,1,0,0,3.4,3.75,2.05,,,1.65,2.2,0.25,2.03,1.87,N1,2021-22
2021-09-17,Sparta Rotterdam,Nijmegen,1,1,1,1,15,11,4,4,4,6,9,11,2,3,0,0,2.0,3.4,3.75,,,2.0,1.85,-0.25,1.75,2.05,N1,2021-22
2021-09-18,Heerenveen,For Sittard,1,0,1,0,17,13,7,4,7,2,7,10,1,4,0,0,1.7,3.8,4.75,,,1.66,2.15,-0.75,2.0,1.9,N1,2021-22
2021-09-18,Willem II,Groningen,2,1,2,0,7,14,3,5,5,4,8,9,3,2,0,0,2.3,3.4,2.9,,,1.9,1.9,0.0,1.77,2.14,N1,2021-22
2021-09-18,Ajax,Cambuur,9,0,4,0,21,11,11,2,6,1,7,9,0,0,0,0,1.11,9.0,19.0,,,1.22,4.2,-2.75,1.89,2.01,N1,2021-22
2021-09-18,Utrecht,Waalwijk,2,2,1,2,19,13,6,5,10,4,11,13,1,3,0,0,1.3,5.25,11.0,,,1.53,2.4,-1.5,1.91,1.99,N1,2021-22
2021-09-19,Go Ahead Eagles,Zwolle,1,0,0,0,19,9,7,3,4,4,9,11,1,2,0,0,2.37,3.25,3.0,,,2.0,1.8,-0.25,2.09,1.81,N1,2021-22
2021-09-19,PSV Eindhoven,Feyenoord,0,4,0,1,14,10,3,4,7,5,9,10,2,2,0,0,1.66,4.0,4.75,,,1.53,2.4,-0.75,1.91,1.99,N1,2021-22
2021-09-19,Heracles,AZ Alkmaar,3,2,1,1,14,10,7,4,1,7,7,14,3,1,0,1,4.0,3.6,1.85,,,1.7,2.1,0.5,2.02,1.88,N1,2021-22
2021-09-19,Vitesse,Twente,1,4,0,2,19,12,7,7,6,4,18,17,4,3,1,0,1.95,3.5,3.75,,,1.7,2.1,-0.5,2.03,1.87,N1,2021-22
2021-09-21,For Sittard,Ajax,0,5,0,3,6,25,1,9,3,8,16,5,1,0,0,0,15.0,8.0,1.12,,,1.25,4.0,2.5,1.87,2.03,N1,2021-22
2021-09-21,Waalwijk,Willem II,1,2,0,0,11,14,4,5,4,5,14,6,2,0,0,0,2.55,3.2,2.75,,,1.72,2.07,0.0,1.87,2.03,N1,2021-22
2021-09-22,Go Ahead Eagles,PSV Eindhoven,1,2,0,1,12,19,5,8,1,8,4,5,0,2,0,0,9.5,5.5,1.25,,,1.47,2.6,1.75,1.87,2.03,N1,2021-22
2021-09-22,Nijmegen,Utrecht,0,3,0,1,12,12,3,4,2,7,5,12,0,1,0,0,4.5,3.6,1.66,,,1.75,2.05,0.75,1.92,1.98,N1,2021-22
2021-09-22,Groningen,Vitesse,0,1,0,1,8,13,2,3,0,8,7,13,0,3,2,0,2.4,3.3,2.62,,,1.8,2.0,0.0,1.82,2.08,N1,2021-22
2021-09-22,Feyenoord,Heerenveen,3,1,1,0,21,5,9,1,8,6,6,7,1,2,0,0,1.33,4.5,7.5,,,1.5,2.5,-1.25,1.86,2.04,N1,2021-22
2021-09-22,Zwolle,Sparta Rotterdam,1,1,1,1,16,8,4,4,4,7,12,14,1,2,0,0,2.7,3.2,2.45,,,2.0,1.8,0.0,1.99,1.91,N1,2021-22
2021-09-23,Cambuur,Heracles,2,1,1,0,10,17,4,4,3,10,15,14,0,0,0,0,2.0,3.5,3.2,,,1.65,2.2,-0.25,1.89,2.01,N1,2021-22
2021-09-23,Twente,AZ Alkmaar,3,1,2,1,11,11,7,5,3,4,9,14,1,4,0,0,3.4,3.5,1.95,,,1.61,2.25,0.25,2.08,1.82,N1,2021-22
2021-09-25,Willem II,PSV Eindhoven,2,1,1,1,3,25,1,9,1,6,11,10,1,2,0,0,5.5,4.5,1.44,,,1.6,2.3,1.0,2.0,1.9,N1,2021-22
2021-09-25,Ajax,Groningen,3,0,1,0,23,5,9,2,4,2,7,9,0,1,0,0,1.06,10.0,19.0,,,1.25,4.0,-3.25,2.02,1.77,N1,2021-22
2021-09-25,Vitesse,For Sittard,1,1,0,1,22,2,9,1,6,2,11,21,2,3,0,0,1.55,3.8,5.0,,,1.57,2.35,-1.0,2.08,1.82,N1,2021-22
2021-09-25,Feyenoord,Nijmegen,5,3,2,2,19,8,7,3,7,1,12,12,2,2,0,0,1.2,6.5,11.0,,,1.4,2.87,-2.0,2.02,1.88,N1,2021-22
2021-09-25,Utrecht,Zwolle,5,1,1,0,22,8,11,3,8,1,11,10,0,1,0,0,1.25,5.5,8.5,,,1.57,2.35,-1.5,1.93,1.97,N1,2021-22
2021-09-26,Sparta Rotterdam,Cambuur,0,4,0,1,9,9,1,5,5,2,6,13,1,3,1,0,1.95,3.6,3.3,,,1.66,2.15,-0.5,2.01,1.89,N1,2021-22
2021-09-26,AZ Alkmaar,Go Ahead Eagles,5,0,2,0,17,6,13,1,5,2,11,10,2,3,0,0,1.28,5.25,9.0,,,1.5,2.5,-1.5,1.97,1.93,N1,2021-22
2021-09-26,Heerenveen,Twente,2,3,0,2,12,13,3,5,5,4,13,7,3,0,0,0,2.25,3.4,2.8,,,1.8,2.0,-0.25,2.05,1.85,N1,2021-22
2021-09-26,Heracles,Waalwijk,1,0,0,0,22,5,9,0,6,1,5,5,0,1,0,0,1.8,3.6,3.8,,,1.7,2.1,-0.5,1.84,2.06,N1,2021-22
2021-10-01,Groningen,Twente,1,1,1,0,8,11,4,3,4,7,10,11,3,4,0,0,2.62,3.4,2.62,,,1.9,1.9,0.0,1.99,1.91,N1,2021-22
2021-10-02,Waalwijk,Go Ahead Eagles,1,1,0,1,16,13,3,3,5,4,14,14,2,4,0,0,2.15,3.5,3.2,,,1.66,2.15,-0.25,2.02,1.88,N1,2021-22
2021-10-02,Heracles,Willem II,3,2,1,0,17,13,7,5,6,4,10,7,0,2,0,0,1.83,3.6,4.0,,,1.8,2.0,-0.5,1.89,2.01,N1,2021-22
2021-10-02,Zwolle,Heerenveen,0,1,0,0,16,9,3,2,5,7,11,12,2,1,0,0,2.8,3.4,2.37,,,1.95,1.85,0.0,2.06,1.84,N1,2021-22
2021-10-02,For Sittard,Nijmegen,1,3,1,2,11,10,3,4,3,1,14,9,2,2,0,0,2.37,3.5,2.9,,,1.8,2.0,-0.25,2.08,1.73,N1,2021-22
2021-10-03,Ajax,Utrecht,0,1,0,0,20,8,6,4,12,3,8,9,1,4,0,0,1.14,7.5,17.0,,,1.25,4.0,-2.25,1.99,1.91,N1,2021-22
2021-10-03,Cambuur,AZ Alkmaar,1,3,0,2,13,9,4,5,3,1,12,15,4,3,1,0,3.6,4.0,1.83,,,1.53,2.4,0.5,2.06,1.84,N1,2021-22
2021-10-03,Vitesse,Feyenoord,2,1,1,1,14,19,6,3,9,6,9,13,4,3,2,0,3.75,3.6,1.95,,,1.6,2.3,0.5,1.89,2.01,N1,2021-22
2021-10-03,PSV Eindhoven,Sparta Rotterdam,2,1,0,0,26,5,12,2,10,0,4,12,1,2,0,0,1.2,6.5,13.0,,,1.44,2.7,-2.0,2.02,1.88,N1,2021-22
2021-10-16,Feyenoord,Waalwijk,2,2,1,2,27,5,9,3,10,2,5,7,2,2,0,0,1.22,5.75,11.0,,,1.33,3.4,-2.0,1.92,1.98,N1,2021-22
2021-10-16,Go Ahead Eagles,Heracles,4,2,1,1,12,22,4,6,6,6,9,13,1,3,2,0,2.8,3.5,2.2,,,1.9,1.9,0.25,1.91,1.99,N1,2021-22
2021-10-16,Heerenveen,Ajax,0,2,0,1,14,15,5,3,7,7,8,8,4,0,0,0,11.0,5.5,1.2,,,1.33,3.4,2.0,1.84,2.06,N1,2021-22
2021-10-16,For Sittard,Cambuur,1,0,0,0,9,8,6,3,6,3,11,9,3,1,0,0,2.5,3.4,2.5,,,1.6,2.3,0.0,1.94,1.96,N1,2021-22
2021-10-16,PSV Eindhoven,Zwolle,3,1,0,1,29,6,10,1,7,2,8,16,1,3,0,0,1.12,8.0,14.0,,,1.4,2.87,-2.25,2.04,1.86,N1,2021-22
2021-10-17,AZ Alkmaar,Utrecht,5,1,3,0,10,8,7,3,2,3,10,7,0,0,0,0,2.0,3.5,3.5,,,1.65,2.2,-0.25,1.82,2.08,N1,2021-22
2021-10-17,Nijmegen,Vitesse,0,1,0,1,9,15,3,6,4,4,17,18,3,4,0,0,3.2,3.2,2.15,,,1.8,2.0,0.25,1.89,2.01,N1,2021-22
2021-10-17,Sparta Rotterdam,Groningen,1,1,1,1,17,7,5,3,5,5,8,12,4,2,0,0,2.2,3.2,2.87,,,1.93,1.93,-0.25,2.05,1.85,N1,2021-22
2021-10-17,Twente,Willem II,1,1,1,1,6,7,2,3,3,3,15,12,3,3,1,1,1.7,3.8,5.0,,,1.7,2.1,-0.75,1.97,1.93,N1,2021-22
2021-10-22,Willem II,For Sittard,1,1,0,0,21,11,7,7,8,5,8,12,1,2,0,0,1.9,4.0,3.6,,,1.85,1.95,-0.5,1.96,1.94,N1,2021-22
2021-10-23,Utrecht,Heerenveen,2,1,1,1,16,12,6,6,6,3,13,12,1,1,0,0,1.4,4.75,7.0,,,1.57,2.35,-1.25,1.99,1.91,N1,2021-22
2021-10-23,Zwolle,Heracles,1,0,0,0,10,10,2,3,3,3,12,15,0,1,0,0,3.1,3.3,2.25,,,1.95,1.85,0.25,1.88,2.02,N1,2021-22
2021-10-23,Waalwijk,Sparta Rotterdam,1,0,0,0,10,9,4,2,3,3,10,9,0,1,0,0,2.55,3.5,2.55,,,1.8,2.0,0.0,1.99,1.91,N1,2021-22
2021-10-24,Twente,Nijmegen,1,2,0,0,20,6,6,4,5,4,13,13,2,4,0,0,1.66,3.9,4.75,,,1.72,2.07,-0.75,1.93,1.97,N1,2021-22
