date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2003-08-16,Academica,Sp Lisbon,1,2,0,0,,,,,,,,,,,,,3.4,3.25,1.9,,,,,,,,P1,2003-04
2003-08-17,Boavista,Benfica,0,0,0,0,,,,,,,,,,,,,2.75,3.2,2.25,,,,,,,,P1,2003-04
2003-08-17,Gil Vicente,Alverca,0,1,0,0,,,,,,,,,,,,,1.667,3.4,4.333,,,,,,,,P1,2003-04
2003-08-17,Maritimo,Beira Mar,1,0,0,0,,,,,,,,,,,,,1.571,3.5,5.0,,,,,,,,P1,2003-04
2003-08-17,Moreirense,Rio Ave,1,0,0,0,,,,,,,,,,,,,1.8,3.3,3.75,,,,,,,,P1,2003-04
2003-08-17,Nacional,Pacos Ferreira,2,0,1,0,,,,,,,,,,,,,2.0,3.2,3.2,,,,,,,,P1,2003-04
2003-08-17,Porto,Sp Braga,2,0,1,0,,,,,,,,,,,,,1.167,5.5,11.0,,,,,,,,P1,2003-04
2003-08-18,Guimaraes,Leiria,1,0,0,0,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,P1,2003-04
2003-08-22,Alverca,Maritimo,0,1,0,0,,,,,,,,,,,,,2.25,3.2,2.75,,,,,,,,P1,2003-04
2003-08-23,Benfica,Guimaraes,2,0,1,0,,,,,,,,,,,,,1.4,3.75,7.0,,,,,,,,P1,2003-04
2003-08-23,Leiria,Academica,0,2,0,2,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,P1,2003-04
2003-08-23,Sp Lisbon,Belenenses,4,2,2,1,,,,,,,,,,,,,1.364,4.0,7.0,,,,,,,,P1,2003-04
2003-08-24,Est Amadora,Porto,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,P1,2003-04
2003-08-24,Pacos Ferreira,Moreirense,1,0,0,0,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,P1,2003-04
2003-08-24,Rio Ave,Gil Vicente,1,1,1,0,,,,,,,,,,,,,2.1,3.2,3.0,,,,,,,,P1,2003-04
2003-08-24,Sp Braga,Nacional,1,0,1,0,,,,,,,,,,,,,1.833,3.2,3.75,,,,,,,,P1,2003-04
2003-08-25,Beira Mar,Boavista,0,2,0,1,,,,,,,,,,,,,2.5,3.25,2.4,,,,,,,,P1,2003-04
2003-08-30,Boavista,Guimaraes,1,0,0,0,,,,,,,,,,,,,1.667,3.4,4.333,,,,,,,,P1,2003-04
2003-08-30,Moreirense,Sp Braga,0,2,0,1,,,,,,,,,,,,,1.833,3.4,3.5,,,,,,,,P1,2003-04
2003-08-31,Beira Mar,Alverca,1,0,1,0,,,,,,,,,,,,,1.909,3.25,3.4,,,,,,,,P1,2003-04
2003-08-31,Maritimo,Rio Ave,1,0,1,0,,,,,,,,,,,,,1.444,3.75,6.0,,,,,,,,P1,2003-04
2003-08-31,Nacional,Est Amadora,4,0,1,0,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,P1,2003-04
2003-09-01,Belenenses,Leiria,1,1,1,0,,,,,,,,,,,,,1.727,3.4,4.0,,,,,,,,P1,2003-04
2003-09-02,Porto,Sp Lisbon,4,1,1,0,,,,,,,,,,,,,1.66,3.3,4.5,,,,,,,,P1,2003-04
2003-09-03,Gil Vicente,Pacos Ferreira,2,0,1,0,,,,,,,,,,,,,2.0,3.2,3.2,,,,,,,,P1,2003-04
2003-09-07,Belenenses,Est Amadora,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,P1,2003-04
2003-09-12,Sp Braga,Gil Vicente,2,1,1,1,,,,,,,,,,,,,1.83,3.4,3.5,,,,,,,,P1,2003-04
2003-09-13,Est Amadora,Moreirense,1,2,1,1,,,,,,,,,,,,,2.1,3.2,3.0,,,,,,,,P1,2003-04
2003-09-13,Guimaraes,Academica,1,2,1,1,,,,,,,,,,,,,1.61,3.5,4.5,,,,,,,,P1,2003-04
