date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2018-08-10,Ankaragucu,Galatasaray,1,3,1,2,3,12,1,4,2,4,15,9,2,2,0,0.0,4.5,4.0,1.72,,,,,,,,T1,2018-19
2018-08-11,Fenerbahce,Bursaspor,2,1,2,1,7,6,2,3,4,4,12,15,3,3,0,0.0,1.36,5.0,7.5,,,,,,,,T1,2018-19
2018-08-11,Rizespor,Kasimpasa,2,3,1,0,8,14,5,6,3,6,13,14,2,1,0,0.0,2.3,3.4,3.0,,,,,,,,T1,2018-19
2018-08-11,Sivasspor,Alanyaspor,1,0,0,0,12,9,5,3,4,7,13,16,1,3,0,0.0,2.25,3.25,3.2,,,,,,,,T1,2018-19
2018-08-12,Besiktas,Akhisar Belediyespor,2,1,2,0,13,8,4,4,12,3,17,16,3,6,0,0.0,1.4,5.0,6.5,,,,,,,,T1,2018-19
2018-08-12,Buyuksehyr,Trabzonspor,2,0,1,0,15,8,5,0,9,2,16,15,2,2,0,0.0,1.8,3.6,4.5,,,,,,,,T1,2018-19
2018-08-12,Goztep,Yeni Malatyaspor,1,3,0,1,10,6,4,3,4,0,11,11,4,5,2,1.0,1.95,3.3,4.0,,,,,,,,T1,2018-19
2018-08-12,Konyaspor,Erzurum BB,3,2,2,1,16,6,9,4,4,7,11,14,1,2,0,0.0,1.75,3.5,4.75,,,,,,,,T1,2018-19
2018-08-13,Kayserispor,Antalyaspor,2,0,1,0,8,4,5,1,6,2,16,8,0,2,0,1.0,1.95,3.4,3.9,,,,,,,,T1,2018-19
2018-08-17,Trabzonspor,Sivasspor,3,1,3,1,10,12,8,3,8,5,12,19,1,4,0,0.0,1.75,3.75,4.5,,,,,,,,T1,2018-19
2018-08-18,Antalyaspor,Konyaspor,3,3,1,2,12,10,9,4,7,3,17,19,1,5,0,1.0,2.87,3.1,2.54,,,,,,,,T1,2018-19
2018-08-18,Bursaspor,Kayserispor,0,0,0,0,9,4,2,0,6,4,11,12,2,2,0,0.0,2.5,3.2,2.87,,,,,,,,T1,2018-19
2018-08-18,Yeni Malatyaspor,Fenerbahce,1,0,0,0,14,13,2,4,2,3,14,9,2,0,0,0.0,5.0,3.5,1.72,,,,,,,,T1,2018-19
2018-08-19,Akhisar Belediyespor,Rizespor,1,1,0,1,8,24,3,10,4,3,18,14,0,1,1,0.0,2.1,3.1,3.75,,,,,,,,T1,2018-19
2018-08-19,Alanyaspor,Ankaragucu,0,2,0,0,19,5,5,4,6,2,19,15,3,6,1,1.0,2.0,3.3,3.8,,,,,,,,T1,2018-19
2018-08-19,Erzurum BB,Besiktas,1,3,1,0,10,10,3,6,9,9,11,7,0,3,0,0.0,6.0,3.8,1.57,,,,,,,,T1,2018-19
2018-08-19,Galatasaray,Goztep,1,0,1,0,11,9,5,2,6,6,13,14,4,2,0,0.0,1.25,5.5,12.0,,,,,,,,T1,2018-19
2018-08-20,Kasimpasa,Buyuksehyr,2,1,0,0,13,15,3,5,5,2,18,16,0,3,0,0.0,4.2,3.75,1.8,,,,,,,,T1,2018-19
2018-08-24,Rizespor,Erzurum BB,0,0,0,0,9,11,2,3,4,7,9,20,1,1,0,0.0,1.64,3.6,5.75,,,,,,,,T1,2018-19
2018-08-25,Ankaragucu,Trabzonspor,2,2,1,1,15,9,6,7,5,9,11,12,2,2,0,0.0,3.4,3.25,2.14,,,,,,,,T1,2018-19
2018-08-25,Goztep,Fenerbahce,1,0,0,0,5,9,1,1,4,5,16,16,2,1,0,0.0,4.75,3.5,1.75,,,,,,,,T1,2018-19
2018-08-25,Kayserispor,Yeni Malatyaspor,0,0,0,0,13,6,5,2,4,6,15,13,2,1,0,0.0,2.04,3.1,4.0,,,,,,,,T1,2018-19
2018-08-26,Besiktas,Antalyaspor,2,3,1,3,28,7,10,5,12,1,15,19,2,7,0,0.0,1.2,6.5,13.0,,,,,,,,T1,2018-19
2018-08-26,Konyaspor,Bursaspor,1,1,1,1,16,12,6,4,11,6,18,14,2,3,0,0.0,1.8,3.4,4.75,,,,,,,,T1,2018-19
2018-08-26,Sivasspor,Kasimpasa,0,3,0,1,31,9,3,6,7,2,8,9,0,3,0,0.0,1.95,3.3,4.0,,,,,,,,T1,2018-19
2018-08-27,Buyuksehyr,Akhisar Belediyespor,3,1,1,1,19,9,6,2,6,2,9,14,2,4,0,0.0,1.44,4.5,6.5,,,,,,,,T1,2018-19
2018-08-27,Galatasaray,Alanyaspor,6,0,1,0,17,4,9,1,4,1,12,7,0,1,0,0.0,1.25,5.75,11.0,,,,,,,,T1,2018-19
2018-08-31,Yeni Malatyaspor,Konyaspor,0,1,0,1,11,6,3,4,3,1,9,23,2,4,0,0.0,2.2,3.2,3.5,,,,,,,,T1,2018-19
2018-09-01,Akhisar Belediyespor,Sivasspor,1,1,0,0,22,11,6,4,5,1,19,17,1,3,0,0.0,2.0,3.5,3.6,,,,,,,,T1,2018-19
2018-09-01,Alanyaspor,Goztep,1,0,0,0,9,10,2,2,5,8,16,12,2,2,0,0.0,2.45,3.3,2.8,,,,,,,,T1,2018-19
2018-09-01,Fenerbahce,Kayserispor,2,3,1,0,15,20,4,11,4,4,11,12,4,2,0,1.0,1.44,4.33,7.0,,,,,,,,T1,2018-19
2018-09-01,Trabzonspor,Galatasaray,4,0,3,0,13,8,6,0,1,1,11,7,2,1,0,1.0,3.5,3.6,2.0,,,,,,,,T1,2018-19
2018-09-02,Antalyaspor,Rizespor,2,1,0,1,13,6,4,2,5,5,12,13,3,3,1,1.0,2.4,3.3,2.87,,,,,,,,T1,2018-19
2018-09-02,Bursaspor,Besiktas,1,1,0,0,9,11,3,4,4,3,14,15,2,2,0,0.0,5.25,4.0,1.6,,,,,,,,T1,2018-19
2018-09-02,Erzurum BB,Buyuksehyr,0,1,0,1,16,5,3,2,8,2,13,11,3,1,0,0.0,5.5,4.0,1.57,,,,,,,,T1,2018-19
2018-09-02,Kasimpasa,Ankaragucu,2,1,1,0,10,15,4,7,5,6,8,11,1,3,0,0.0,1.9,3.6,3.8,,,,,,,,T1,2018-19
2018-09-14,Galatasaray,Kasimpasa,4,1,0,0,15,16,5,6,4,7,11,14,1,2,0,0.0,1.55,4.33,5.25,,,,,,,,T1,2018-19
2018-09-15,Ankaragucu,Akhisar Belediyespor,1,0,1,0,7,12,1,4,2,12,19,11,2,3,0,0.0,2.3,3.3,3.0,,,,,,,,T1,2018-19
2018-09-15,Besiktas,Yeni Malatyaspor,2,1,0,0,17,10,6,6,10,5,14,15,3,3,1,0.0,1.33,5.25,8.0,,,,,,,,T1,2018-19
2018-09-15,Goztep,Kayserispor,2,0,2,0,16,9,6,1,4,1,11,10,1,2,0,0.0,2.2,3.25,3.3,,,,,,,,T1,2018-19
2018-09-16,Buyuksehyr,Antalyaspor,4,0,1,0,15,8,6,3,4,2,11,8,0,2,0,0.0,1.4,4.5,7.5,,,,,,,,T1,2018-19
2018-09-16,Konyaspor,Fenerbahce,0,1,0,0,15,10,6,2,6,6,10,11,3,1,0,0.0,3.5,3.5,2.04,,,,,,,,T1,2018-19
