date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2002-08-03,Celtic,Dunfermline,2,1,1,0,19.0,4.0,8.0,2.0,13.0,2.0,7.0,14.0,1,2,0,0,1.143,6.0,13.0,,,,,,,,SC0,2002-03
2002-08-03,Dundee,Hearts,1,1,0,1,16.0,11.0,5.0,4.0,9.0,6.0,15.0,16.0,0,2,0,0,2.375,3.2,2.625,,,,,,,,SC0,2002-03
2002-08-03,Hibernian,Aberdeen,1,2,1,0,12.0,8.0,4.0,2.0,7.0,3.0,17.0,11.0,3,0,0,0,2.375,3.2,2.625,,,,,,,,SC0,2002-03
2002-08-03,Kilmarnock,Rangers,1,1,0,1,6.0,16.0,4.0,9.0,2.0,10.0,17.0,15.0,1,0,0,0,7.5,3.75,1.4,,,,,,,,SC0,2002-03
2002-08-03,Livingston,Motherwell,3,2,2,0,10.0,7.0,5.0,5.0,3.0,4.0,8.0,16.0,3,4,0,0,1.571,3.6,5.0,,,,,,,,SC0,2002-03
2002-08-03,Partick,Dundee United,0,0,0,0,9.0,9.0,2.0,3.0,6.0,2.0,11.0,18.0,1,2,0,0,2.25,3.25,2.75,,,,,,,,SC0,2002-03
2002-08-10,Aberdeen,Celtic,0,4,0,2,5.0,14.0,2.0,8.0,6.0,10.0,13.0,14.0,0,0,0,0,6.5,3.75,1.444,,,,,,,,SC0,2002-03
2002-08-10,Dundee United,Kilmarnock,1,2,0,0,18.0,12.0,8.0,7.0,7.0,11.0,14.0,12.0,0,3,0,0,2.2,3.25,2.8,,,,,,,,SC0,2002-03
2002-08-10,Dunfermline,Livingston,2,1,1,0,18.0,11.0,10.0,5.0,5.0,4.0,11.0,16.0,0,0,0,0,2.6,3.2,2.4,,,,,,,,SC0,2002-03
2002-08-10,Motherwell,Partick,1,1,0,0,4.0,11.0,3.0,4.0,5.0,3.0,27.0,14.0,3,1,0,0,2.2,3.25,2.8,,,,,,,,SC0,2002-03
