date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,odds_home,odds_draw,odds_away,odds_btts_yes,odds_btts_no,odds_over25,odds_under25,odds_ah_line,odds_ah_home,odds_ah_away,league,season
2021-08-13,Besiktas,Rizespor,3,0,1,0,19,3,6,0,4,5,23,16,2,1,0,0,1.45,4.2,5.75,,,1.53,2.4,-1.0,1.85,2.0,T1,2021-22
2021-08-14,Karagumruk,Gaziantep,3,2,2,1,11,11,5,4,4,1,10,15,2,3,0,1,2.1,3.5,3.0,,,1.8,2.0,-0.25,1.8,2.05,T1,2021-22
2021-08-14,Altay,Kayserispor,3,0,2,0,15,8,7,3,2,4,15,10,0,0,0,0,2.5,3.3,2.55,,,1.95,1.85,0.0,1.93,1.93,T1,2021-22
2021-08-14,Hatayspor,Kasimpasa,1,1,0,1,10,11,2,4,7,3,12,13,3,3,0,0,2.1,3.6,2.9,,,1.8,2.0,-0.25,1.83,2.02,T1,2021-22
2021-08-15,Buyuksehyr,Alanyaspor,0,1,0,1,17,8,5,4,8,0,17,9,0,2,0,0,2.4,3.3,2.7,,,2.0,1.8,0.0,1.85,2.0,T1,2021-22
2021-08-15,Ad. Demirspor,Fenerbahce,0,1,0,0,20,14,7,4,5,5,9,13,1,2,0,0,4.0,4.0,1.66,,,1.65,2.2,0.75,1.9,1.95,T1,2021-22
2021-08-15,Antalyaspor,Goztep,1,1,1,0,4,12,2,4,2,8,17,13,3,5,0,0,2.3,3.3,2.8,,,2.02,1.83,-0.25,2.05,1.8,T1,2021-22
2021-08-16,Sivasspor,Konyaspor,0,1,0,0,14,14,3,5,5,3,13,9,0,2,0,0,2.0,3.2,3.5,,,2.25,1.61,-0.5,2.02,1.83,T1,2021-22
2021-08-16,Yeni Malatyaspor,Trabzonspor,1,5,1,4,16,14,3,8,8,2,7,11,2,1,0,0,3.6,3.3,1.95,,,1.93,1.93,0.5,1.9,1.95,T1,2021-22
2021-08-16,Giresunspor,Galatasaray,0,2,0,2,7,10,1,6,5,4,12,14,0,2,1,1,5.25,4.0,1.53,,,1.65,2.2,1.0,1.85,2.0,T1,2021-22
2021-08-20,Kayserispor,Ad. Demirspor,1,1,1,0,12,12,3,6,6,6,12,13,1,6,0,0,3.2,3.3,2.25,,,1.9,1.95,0.25,1.85,2.0,T1,2021-22
2021-08-21,Kasimpasa,Giresunspor,2,0,1,0,9,15,3,1,3,2,15,9,3,3,0,0,2.0,3.5,3.25,,,1.8,2.0,-0.5,2.02,1.83,T1,2021-22
2021-08-21,Rizespor,Karagumruk,0,0,0,0,7,10,1,4,2,6,13,13,1,1,0,0,2.5,3.4,2.5,,,1.8,2.0,0.0,1.9,1.95,T1,2021-22
2021-08-21,Alanyaspor,Altay,1,4,0,2,10,23,2,7,1,5,10,11,3,0,2,0,2.0,3.3,3.6,,,1.95,1.85,-0.25,1.88,1.98,T1,2021-22
2021-08-21,Gaziantep,Besiktas,0,0,0,0,10,7,1,3,5,2,9,10,2,2,0,0,4.0,3.75,1.75,,,1.65,2.2,0.75,1.73,2.08,T1,2021-22
2021-08-22,Konyaspor,Buyuksehyr,2,1,0,1,15,13,6,4,4,5,7,12,1,0,0,0,2.37,3.2,2.75,,,2.15,1.66,0.0,1.8,2.05,T1,2021-22
2021-08-22,Fenerbahce,Antalyaspor,2,0,0,0,21,11,7,4,13,2,8,8,1,2,0,0,1.5,4.33,5.0,,,1.65,2.2,-1.0,1.85,2.0,T1,2021-22
2021-08-22,Goztep,Yeni Malatyaspor,0,1,0,0,10,11,3,2,4,1,8,11,1,1,0,0,2.05,3.5,3.1,,,1.98,1.88,-0.25,1.83,2.02,T1,2021-22
2021-08-23,Trabzonspor,Sivasspor,2,1,1,0,14,17,6,4,4,4,18,9,4,2,0,0,1.75,3.5,4.0,,,2.05,1.75,-0.5,1.85,2.0,T1,2021-22
